ID	tweet	label
ig_train_00057	@user @user Akuko aburo obele ya. 🤦🏼‍♀️	negative
ig_train_00058	@user A gwasịa m gị 🙈	negative
ig_train_00059	@user 😂😂😂🤣 Isim hudo ya ama kwa... Nna eeh.. Once mmili malu kpam na ala uzo etiwa abuo maka chii... Haa jidelu uzo dibu obelle nma kpuchasia unto say faa ga etelu anyi ya since 2018 ooh.. Erosion welu nwayo na acho ka ojide uzo mebisia	negative
ig_train_00060	@user @user @user Nne, jide nke I ji. Ifunanya mu nwere n'ebe I no na-afu afu ka gari oñuru 😀	negative
ig_train_00061	bitch emetụla ego m aka. Achọghị m nsogbu	negative
ig_train_00062	Mechie onu biko https://t.co/xbwypM9ZfU	negative
ig_train_00063	Nsogbu di kwa. https://t.co/VOg1D5j0tD	negative
ig_train_00064	@user @user Men na ewe iwe okwu.	negative
ig_train_00065	Aso mmiri ebe nile. Hian. https://t.co/eyhcpzCha9	negative
ig_train_00066	@user Onye ofe mmanu😒	negative
ig_train_00067	@user @user Ina atupuru onye ahu onu	negative
ig_train_00068	Odika ezigbo ala ji onye nzuzuaa aka!😒😒😒 Mtchewwwww	negative
ig_train_00069	@user Obi mmadụ ga justu gbáwá!	negative
ig_train_00070	@user Aka akpaghi ha n'oge a, otu ụbọchị aka ekwensu akpara ha n'otu n'otu.	negative
ig_train_00071	@user Are you still in that spirit? Kwuo ezi okwu ka ihere mee ekwensu!	negative
ig_train_00072	@user @user Anuofia. Thunder gbagbuo gi ebe ahu ino you demon	negative
ig_train_00073	Aunty Oby egbue mmadu 😭😂😂😂😂 https://t.co/yFbRwajMDJ	negative
ig_train_00074	@user @user @user @user @user @user @user Okwa ehh, ya bụ mmili ga agba gbukwa gị one day	negative
ig_train_00075	@user O. D. Egwu , O. T. Sumi	negative
ig_train_00076	Ala Pa ala apa? Onye para ala ala apagbuo ya	negative
ig_train_00077	@user @user He will argue that he has changed but anya anya ka mu na-elezi uwa na ndi bi ya n'ime.	negative
ig_train_00078	#Erica and #Tolanibaj Ndị asịrị gbakaa ute! 🚶‍♂️🚶‍♂️🚶‍♂️🚶‍♂️ #BBNaija	negative
ig_train_00079	@user Lolz Wetue mmuo gi nna.. ya bu ihe gwuru ike mana aga eme kwanu gini..	negative
ig_train_00080	Nengi onye mgbu. https://t.co/422keSltmC	negative
ig_train_00081	@user O na ewute m. Ha me chakwa tuoro buhari owu kwa ndi no n'ulo ga kpo ndi na ru oru beke ka ha nyere ha aka. Ka mgbe Buhari batara na ochiochi obodo a, gwa m ofu mkpuru ihe o mere n'ala igbo? Ihe o ma wu i buru ndi na gba mgbo ka ha bia gbara anyi egwu eke.😠	negative
ig_train_00082	@user @user @user @user @user @user @user @user @user @user @user Gbagbue gii Semi umu ikporo ogbe	negative
ig_train_00083	Afurum gi na isi https://t.co/kTuNzzDNjV	negative
ig_train_00084	@user @user Nna, Obodo bu igwe.	negative
ig_train_00085	@user @user @user Lol onye zuzu numba wan. Thank you!	negative
ig_train_00086	Akuko gi adiro nma 😒😒😭😭 https://t.co/qe70haYsjG	negative
ig_train_00087	@user Nne.. isi adirokwa gi mma o	negative
ig_train_00088	@user Chai😂 ina acho onye i ga araputa😂😂	negative
ig_train_00089	Oji afufu eme orji 1 of Igbo land🙌 https://t.co/GFrQ7P53Ai	negative
ig_train_00090	Enyi a gtfo... Onye amụma ugha https://t.co/rwTFdnhSkB	negative
ig_train_00091	@user @user @user @user Mechie önu gi biko	negative
ig_train_00092	@user @user @user @user @user @user @user @user @user @user @user @user Archbishop afọ nsị..... 😁😁😂	negative
ig_train_00093	@user Ike gwuru ada Igbo....no mind my tweet on post oo biko	negative
ig_train_00094	Ndị ajọ obi https://t.co/11zwwyd4ap	negative
ig_train_00095	Odumeje ga egbu mmadu The Sucrutum!!! https://t.co/lH8X6xLeDs	negative
ig_train_00096	Miracle onye uwa oma...	negative
ig_train_00097	Chineke napu ekwensu ike . Damn.😏🥴🥴🥴 https://t.co/NuWnRnLSii	negative
ig_train_00098	Ndi ogbu ara obara coven agaghi afu this one. https://t.co/NvMsCa2KjI	negative
ig_train_00099	@user I swear.... E ka mụ ihe àmà, ịga áká mụ adị iberibe	negative
ig_train_00100	Ndi Iwe n'ewe nya biko wegbuo ha Osuko Osuko nya biko sugbuo ha..... Iwe wegbukwa unu na anyi na su igbo 😂 #IgboInvasion #IgboTwitterCommunity	negative
ig_train_00101	@user @user @user Ka m na-agwakwa gi oo. 😅	negative
ig_train_00102	@user Oga speak English, Isi ana emebi gi?	negative
ig_train_00103	@user Mmadu nkea 🤣🤣🤣Ike gwuru!	negative
ig_train_00104	Chukwu biko napu ekwensu Ike. https://t.co/NsPEtNMAdb	negative
ig_train_00105	杨千嬅 O dikwa egwu o! ☹️	negative
ig_train_00106	@user Gas gbakwa gi oku	negative
ig_train_00107	@user lmao who's your baby? Isi adikwa gi mma? https://t.co/fRvWM9vW2A	negative
ig_train_00108	Lord Lugard and ndaa Flora..... Chukwu kpọọ unu ọkụ ooooo https://t.co/BDBYGMTpHg	negative
ig_train_00109	Ndi Arondizuogu enyego ya, o lie, makana Pericoma na-anyi ajo alo. https://t.co/I9TD1VwX22	negative
ig_train_00110	@user @user @user @user @user @user Chisom, ịsị adịghị gị mma!	negative
ig_train_00111	@user @user @user @user @user @user @user @user @user Ọ salu go ọkụ nne??	negative
ig_train_00112	@user Ndi ala fa enwero problem.	negative
ig_train_00113	@user Nwanne! Nsogbu dị o	negative
ig_train_00114	@user @user @user Chu-wa gi onu dia	negative
ig_train_00115	Ndị a bu ndi ọjọọ 🤣🤣	negative
ig_train_00116	Must be nize... Ndi ara https://t.co/XbNdbA4xqJ	negative
ig_train_00117	Ikechukwu onye ala https://t.co/ugzPlfZ03S	negative
ig_train_00118	@user """"ike akụkọ adirom"""" the ultimate line. Tupu Amu alaputa nwoke mmadụ. 😭	negative
ig_train_00119	The run i ran today eh, Chineke ekwekwala ihe ọjọọ 😭	negative
ig_train_00120	@user @user Ndị asili gbakwa ute. 😂 😂 😂	negative
ig_train_00121	@user Nna, ike dikwa! 😂😂😂😂😂	negative
ig_train_00122	@user @user @user O di egwu... Anam enyo gi enyo https://t.co/xgDSocdbKR	negative
ig_train_00123	onye ara, aturu. https://t.co/CG2Jl8lnSS	negative
ig_train_00124	@user @user Kelechi; just negodu Njo ahia e kuru m boy... Ihe nke a odinma? Baba i no fit whine you. 😪	negative
ig_train_00125	@user @user Ndi igbo is na ara di na udi	negative
ig_train_00126	@user Taaaaaa mechie onu https://t.co/VTDe2M0b7G	negative
ig_train_00127	@user Chai... Ihe nnwute 😢	negative
ig_train_00128	@user @user @user @user @user @user @user @user Na afo ka nya bụ nwa nọ wa mebisia	negative
ig_train_00129	@user @user Nhia bukwa mpa mmadu😔	negative
ig_train_00130	@user @user Ike agwu m te! https://t.co/n4q3PgrHqw	negative
ig_train_00131	@user Ọ dịkwa egwu dị anyị	negative
ig_train_00132	@user Ike gwụrụ eziokwu m	negative
ig_train_00133	Nsogbu e nwego problem...	negative
ig_train_00134	SAVAGE NDI AKPO https://t.co/JdJy8jKW79	negative
ig_train_00135	Kingsley I'm on the floor 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Onye ala nkwo akpu 🙄 https://t.co/1ItHUixWf7	negative
ig_train_00136	😂😂😂😂 correct babe...Gwa han. Ndi ara.🤣🤣 https://t.co/o5BJ6zrFvR	negative
ig_train_00137	@user I swear. Odi ezi egwu.	negative
ig_train_00138	@user @user Ezigbo nsogbu di!	negative
ig_train_00139	Ndi obi akpo 😂😂😂😂 https://t.co/z5s5bDKxvf	negative
ig_train_00140	@user @user Nsogbu. Shift lemme see road jor	negative
ig_train_00141	@user @user @user @user @user @user @user @user @user Anwuola m ebe a...🤣🤣🤣	negative
ig_train_00142	Guys Nsogbu dikwa #Getwet https://t.co/iverlUJJt3	negative
ig_train_00143	Lol. This team.. ndi mgbu🤡	negative
ig_train_00144	Nwanne ara di ebe a o https://t.co/hSOn6KroIq	negative
ig_train_00145	Pink is a female colour gbuo ghi dia.. onye apari	negative
ig_train_00146	Ememe a n'ụlọ ofufe? nnọọ pathetic, mmụọ ọjọọ akwadokwa ọchịchị na Igbo ala 😔 https://t.co/3MRPMbcokG	negative
ig_train_00147	@user Ike gwuru final!	negative
ig_train_00148	@user @user Nna ike gwulu	negative
ig_train_00149	Iberibe odi ụzọ ole ụmụnne m?	negative
ig_train_00150	@user Ihere o na eme onye Ara? 😏	negative
ig_train_00151	@user @user Owu ya. Lee gi lekwa relegation.	negative
ig_train_00152	@user @user @user Vuru ụwa gị gawa this morning o.	negative
ig_train_00153	@user Loll.. Onye obi akpo🤣🤣	negative
ig_train_00154	@user Nna, ndi a choro i nye mmadu high BP biko! Ahhh!!!	negative
ig_train_00155	@user Bia Nwanyi Ichoro igbu Mmadu?	negative
ig_train_00156	@user Ike gi agwula m hoha. 🤦🏿‍♂️	negative
ig_train_00157	@user @user @user @user @user @user @user Ara gbachikwa gị ntị there	negative
ig_train_00158	@user @user ha ga ejizi otele gi gbape borehole di omimi nwanna. 10 years borehole!	negative
ig_train_00159	Onye oshi o🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/f9rkNndEWk	negative
ig_train_00160	@user Ina enye ya onu Ewu gambia	negative
ig_train_00161	Ewo!!! Iji ya!!! Isi gi kajad!!!😍🥺 https://t.co/FILpZft1bJ	negative
ig_train_00162	Apama wu nnor onye apari🤣🤣🤣🤣 https://t.co/A4aYRFdZUX	negative
ig_train_00163	@user @user Lmao. N ga tuba gi ime ofu ubosi.	negative
ig_train_00164	@user @user Loòool... onye ara ibe m🙄	negative
ig_train_00165	@user Bia nwanyi aa,iga egbu mmadu ooo,uchenna ose na adi na pepper soup ooo,oya tugharia pepper soup na asusu Igbo..@user	negative
ig_train_00166	@user @user Nawa oh.. We should now fear police more than robbers? Chukwu napukwa ekwensu ike	negative
ig_train_00167	Imitation prophet abiakwa ozo https://t.co/PdBfZlc45u	negative
ig_train_00168	@user Nwa ibiakwa nke ne ese okwu	negative
ig_train_00169	@user Ina acho okwu 😭😂	negative
ig_train_00170	@user Nsogbu dikwa oh😂🤣	negative
ig_train_00171	@user @user Chaai 😭😭😭😭😭😭 Obi mgbawa this early morning... Mana nsogbu adiro	negative
ig_train_00172	Onye obula hapuru nke ya wee were nke onye ozo, ghotakwa na ita aka n'onu ga-aburiri nwunye di ya.	negative
ig_train_00173	@user @user @user @user @user @user @user @user @user Typical Igbo woman..Ndi obi akpo	negative
ig_train_00174	@user @user @user @user Ọnụ gị bụ nsi😂😂😂	negative
ig_train_00175	@user @user Nne, ike gwuru. 🙇🏽‍♂️	negative
ig_train_00176	Egwu nke a ririm ọnụ biko😂😂😂 ike gwụrụ 😢 https://t.co/pgKcnIHDoD	negative
ig_train_00177	@user Oga eme gi vum n'anya	negative
ig_train_00178	Chukwu ekewekwana ihe ojoo. https://t.co/ODID48VKPt	negative
ig_train_00179	tufiakwa onu gi. https://t.co/FDLjDMdv1X	negative
ig_train_00180	@user @user @user @user @user @user Agadi zụkwanụ ike	negative
ig_train_00181	@user @user Ndi na emewa m obi	negative
ig_train_00182	Carrie onye ishi mgbaka!	negative
ig_train_00183	@user Nekwa onye a 🙂🙂	negative
ig_train_00184	Ooh, it's actually """"Nwa Onye akwuna"""" https://t.co/fRntbY1a8o	negative
ig_train_00185	@user Chineke ekweghi ihe òjòó	negative
ig_train_00186	@user @user @user @user @user Mechie ọnụ osiso... https://t.co/iNpwGqp0y2	negative
ig_train_00187	@user @user @user @user @user @user @user @user @user @user @user @user @user @user Isi adikwa gi mma? https://t.co/XQX2mxmDbh	negative
ig_train_00188	@user @user @user @user @user @user @user 😂Lmao Chigemic ur man egbuo gi	negative
ig_train_00189	@user @user Isi adikwa nu gi nma!	negative
ig_train_00190	@user @user No 🧢 bro Ezigbo ndi ālā yíí ákwā	negative
ig_train_00191	@user @user Agwo tagbuo gi	negative
ig_train_00192	@user 🤣🤣🤣🤣 Ajo mmadu. Till dawn chaa	negative
ig_train_00193	@user Next week no go bad nah.. But nsogbu bu iga aputakwa aputa	negative
ig_train_00194	@user Mpuru amu nwoke mmadu atago afufu!! Lekwa ka osi jiko the thing 🤦‍♀️🙆‍♀️🤭	negative
ig_train_00195	Gi na Buhari ga wu onwu ike! https://t.co/htZ0wMk9xf	negative
ig_train_00196	@user In other words, ibu akwuna ndi ocha?	negative
ig_train_00197	@user @user Zuzuru gi gbafou here olukwu, ndi grammar.	negative
ig_train_00198	@user Iweputego is a problem... Amu kwanu nsogbu! 😖	negative
ig_train_00199	Kitikpa aguleri sachie gi utu ohu.. Nonsense!!!! https://t.co/2pZBARCfEk	negative
ig_train_00200	Kemgbe ụwa, @user bụ go dị onye nsogbu 😂😂😂😂 https://t.co/NdStX3a3A6	negative
ig_train_00201	@user Okwa nwa di ala gi oh	negative
ig_train_00202	@user @user 🤣🤪Omalicha, rapu ndi ala, o ochi isi mgbaka ka fa na achi!	negative
ig_train_00203	Gasibenụ ike biko na oge adịrọzịị🙄 https://t.co/r3qSYge7U5	negative
ig_train_00204	@user @user Manz wrote to EU and AU too. ONYE nzuzu	negative
ig_train_00205	Afo sagbuo gi there 😡😡😡😡 https://t.co/4fy3mLJHi5	negative
ig_train_00206	@user @user Taàa mechiegi onu	negative
ig_train_00207	Ezigbo mad o https://t.co/xuxeHj2o3i	negative
ig_train_00208	@user Ahhhhhhhh, nsogbu ga adi	negative
ig_train_00209	@user Iberibe dị obodo anyị dị egwu...	negative
ig_train_00210	Buhari di busy na ebughari Ndi mmadu https://t.co/7PGBMWLn9W	negative
ig_train_00211	@user Taa gbafuo gi there 😂😂	negative
ig_train_00212	Nne rie nsị..... Chukwu kpọọ gị ọkụ https://t.co/peBqmNqdhJ	negative
ig_train_00213	@user 😂😂 Ndị ọsọ chi egbu 😁	negative
ig_train_00214	LOL Wike is a true Obio Akpo man! No joy 😄 https://t.co/d5xTP6kSJP	negative
ig_train_00215	@user Fret not, he won’t do nada. Umu uwa nka sef🙄🙄	negative
ig_train_00216	@user Umu nwoke 042 adahi agba nbo	negative
ig_train_00217	@user @user Nna Ike agwugo m	negative
ig_train_00218	@user @user Health, Country, Emotion.. Ike gwuru	negative
ig_train_00219	@user Gbajie onu anyi 😍😍😍😍😍😍	negative
ig_train_00220	@user Ezemuo ina acho okwu.	negative
ig_train_00221	@user 😂😃😂 ... ezigbo ndi ala	negative
ig_train_00222	This 1 weak me...Love gi gbakwa-oku der. https://t.co/EOaWyys4TV	negative
ig_train_00223	@user Onye obere okwukwe...	negative
ig_train_00224	@user God: Mgbe ina agbawa ụmụ nwanyị obi i marọ! Infact, Oge rie nsị!	negative
ig_train_00225	@user Plenty money gbukwa gi dia	negative
ig_train_00226	@user @user Afo ezi di ka gi	negative
ig_train_00227	Una don see am abi? Onye nzuzu https://t.co/frZMuIYPSV	negative
ig_train_00228	@user @user @user 😁 Ọkwa maka una ka ụmụ nwoke ji egbu onwe ha	negative
ig_train_00229	@user Hmmmmm, ọdịkwa egwu	negative
ig_train_00230	@user @user @user Bia enyi kpachara onwe gi o	negative
ig_train_00231	@user @user @user Ike ụnụ n'abo agwụgom. 😂😂😂	negative
ig_train_00232	Negodi nnọọ ka ụmụ nwanyị ndị ugwu jị asụsụ Hausa na eme mpako na ngara. Ndị nke ọdịda anyanwụ ejiri poorly combined tenses a form ihe mmadụ amaghị isi ya Ike gwụrụ	negative
ig_train_00233	Emi phyno, baba ibo, baba obagu kinma ladi, kinma jedi, abacha- nonsense M n’aracha gi,i bu ube? See Eba puo osiso!	negative
ig_train_00234	@user @user @user @user @user @user @user nsogbu ga di	negative
ig_train_00235	@user @user @user @user Oge a diro ooo😄😄😄😄	negative
ig_train_00236	@user @user Onye ara. Isi gi ozugo	negative
ig_train_00237	@user @user @user @user @user @user Mgbe oge luru kita, i na tagheli onu...	negative
ig_train_00238	@user @user @user Shebi after you wee say i get ajo onu.. Okwa ifugo ndi ji ya akwu ugwo ulo	negative
ig_train_00239	@user @user @user @user Zuo ike akwuna ọkụ	negative
ig_train_00240	@user Lol. Ndi mmadu na ezuzu ezuzu	negative
ig_train_00241	@user @user Mmechi kene onu biko	negative
ig_train_00242	@user 25 gbuo gị there🤣🤣🤣	negative
ig_train_00243	Oringo gbukwe gi 😂	negative
ig_train_00244	Uchu Kitikpa lachapu gi Anya Nkita rifokwa gi nsi Anuofia https://t.co/vIjY8SPJs3	negative
ig_train_00245	@user A na ekwu na 24 hrs ezuro, nke a na asi holiday! Nkita ya fu alacha gi anya. https://t.co/hUvHcJ1LRp	negative
ig_train_00246	@user Onye ara nkwo agu😂😂😂	negative
ig_train_00247	Negodu mummy mmadu https://t.co/lFLhSZqx6J	negative
ig_train_00248	@user @user @user @user @user @user @user O nwere uche ma oli	negative
ig_train_00249	Iberibe na enye onye ara mora	negative
ig_train_00250	@user Lol. Ndi ara juru ebe niile.	negative
ig_train_00251	Kitikpa! Thunder! Nya eh! Egbe eli igwe eh Afo osisa! Isi nkwocha! Maka chukwu eh! 😭😭😭😭 https://t.co/iLr08rsUck	negative
ig_train_00252	@user @user @user @user @user @user @user Ndia dị mma ikpuru kpọchie one time	negative
ig_train_00253	@user Ekpele onye mmiri na eli 😂🤣	negative
ig_train_00254	@user Ekwensu kpuo ụnụ ọkụ there!	negative
ig_train_00255	@user @user @user Eziokwu, mana nkita si Na anu gbakaria ya n'oso ome onu ka anaghi eri ya eri. 😂😂 So nna, kam fichaa onu na nkea😝	negative
ig_train_00256	@user Odogwu kugodu gi ngwuro 😭😭😂😂	negative
ig_train_00257	@user @user @user Ụmụ ọgwụgwụ oge ọjọọ!	negative
ig_train_00258	@user Aji onu ka brush ndi awusa 😂.	negative
ig_train_00259	@user @user @user Nsogbu dikwa here...	negative
ig_train_00260	@user Ndi ogwu ego 😭😭😭	negative
ig_train_00261	Ezigbo ohere igwa gi n'iberibe gi n'atu ndi mmuo ujo. Ike gwuru, okpara mmadu na etiziri ndi okpo ntu mkpu?? 😢😭😱😨 https://t.co/wDTwFnGMMF	negative
ig_train_00262	@user Ngwa nu, ike agwu go'm. Gbazie shot nke gi.	negative
ig_train_00263	@user Clowns in government! Rụọ ụzọ, mba! Mana ị ga etinye ụgbọala maka ndị ga-ama Ekeresimesi 🙆‍♂️. Biko kedụ onye anyị mejọlụ?🤷‍♂️	negative
ig_train_00264	Ala gbabuo gi there.	negative
ig_train_00265	@user @user Nwanne igbu go'm 😂😂, electric shock nke ana ekwu ifa bụ nke si na high tension wire ndị PHCN 😂😂	negative
ig_train_00266	@user @user Haha. Ezigbote onye mgbu. Odi ya na aru	negative
ig_train_00267	@user @user @user Iwe gi adịna annoyed!😂	negative
ig_train_00268	@user @user @user @user @user @user @user @user Due respect ahu jidekwa gi	negative
ig_train_00269	@user Amakwam 🤷🏽‍♀️. Ihe’m ma bu Na o buro’m.	negative
ig_train_00270	@user Akwụna ọkụ! Tụfịakwa!!	negative
ig_train_00271	@user @user @user Odi egwu. He wants all😂😂🤣	negative
ig_train_00272	@user @user Professional akwuna chi ụmụ	negative
ig_train_00273	@user @user Na craze de worry, ndi gentleman aputa	negative
ig_train_00274	@user E better mature maka Chineke nna ikpo ya oku 😠😠😠	negative
ig_train_00275	Lee kwa gi Lee kwa onwu. https://t.co/HQQtmdiR7G	negative
ig_train_00276	@user Mechie onu ooo	negative
ig_train_00277	@user Anuofia Nkita racha gi ike Idi ka ezi bida Nwa ogwugwu oge	negative
ig_train_00278	@user Chukwu onye okike ole mgbe?	negative
ig_train_00279	@user @user @user I malu akpu I lie 😂😂😂	negative
ig_train_00280	@user @user @user @user @user @user @user @user @user @user Friend ahu gbuo gi pliss	negative
ig_train_00281	#Repost dancegathering with @user ・・・ #Instructor - Onye Ozuzu is a dance administrator,… https://t.co/NvLho6vZtN	negative
ig_train_00282	Wait o🙄😏😏😏 Una dey attack @user ? Thunder afo osisa gbagbuo unu n'ile. Ndi Anumanu🙄😏	negative
ig_train_00283	Bikonu lekwa’m, lekwa nsogbu. How will you be fighting the one that is not fighting you?💀😂 Cheta na ndu bukwa n’otu isi onye obula, biko. Udo.	negative
ig_train_00284	@user 😂 😂 nke awụsa ka ọ nke Igbo?	negative
ig_train_00285	@user @user @user @user @user @user @user @user @user @user O bu iti! Ezigbo iti boribo!	negative
ig_train_00286	Mmadu atogokwa n’ obodo a @user @user @user @user https://t.co/ALeQcuam0T	negative
ig_train_00287	@user @user Mbakwa, Chaa Chaa nke a buzi nwa ewu 🙄	negative
ig_train_00288	Aunty Ogoo, ole mgbe o 🤷🏾‍♂️ https://t.co/hyFYkVq206	negative
ig_train_00289	CeeCee, mechie onu nsi gi.	negative
ig_train_00290	@user @user @user @user Odị egwu really	negative
ig_train_00291	@user @user 😂😂😂😂😂 Akụkọ a nwee ka ọ dị. Chei!	negative
ig_train_00292	₦200 okirika😢😢.. Ekwensu aburi ezigbo mmadụ at all.	negative
ig_train_00293	@user @user @user @user @user @user @user Nwoke nwafia zukwanu ike	negative
ig_train_00294	@user @user Ike gwu. 😂😂 nwata achoro biko. Ndi ala erika ebea	negative
ig_train_00295	@user Onye nkem. Ndi mmadu dinno nzuzu	negative
ig_train_00296	@user Kedụ ebe ịnọ akwuna a🙄	negative
ig_train_00297	@user Onye bu isi shampoo? 😂😂😂😂😂	negative
ig_train_00298	Indeed; """"Iberibe na enye onye isi adiro morale!""""🤣 Lee ka oji """"phoney"""" na ezu oshi! 😂🤣🤣🤣 Leemaoo https://t.co/OjagZeyvJE	negative
ig_train_00299	Mpa gị na mma gị bụ ọkpọ nsị. Gịwa bụ nsị anụ ọhịa. if you don't understand mine u might as well be mute imbesilas https://t.co/pcgQcZl7jI	negative
ig_train_00300	Ihere amaghị eme ụnụ https://t.co/AyCFLupD38	negative
ig_train_00301	🥺🥺🥺 chineke mgbe olee? https://t.co/HsJUA5jzwG	negative
ig_train_00302	Ọ di egwu ọ.. https://t.co/SZgkXgDBiH	negative
ig_train_00303	@user Ike gwuru nna 😁	negative
ig_train_00304	@user @user @user @user @user @user @user Nna o gwuru m Ike.	negative
ig_train_00305	@user Ọkwa coro, Chineke kpọ ya ọkụ. Ọkwa ikwesị nye ndị boys mmanya kanyi laa	negative
ig_train_00306	@user @user @user @user @user @user @user @user @user @user Isi gị ebe ahu. Which afo	negative
ig_train_00307	@user @user @user @user @user @user @user @user @user Ndi ana aria ka afo osisa 😓	negative
ig_train_00308	@user Ka anyi ga ra otu 😂😂😂	negative
ig_train_00309	Men ra gi ihe aga ara gị otele èkpè re gị ọkụ, you will know that ikpu tighter doesn't tighten anything	negative
ig_train_00310	@user 1) No facilities 2) Odikwa risky	negative
