ID	tweet	label
am_train_00017	ከመወደዱ የተነሳ ዱለት በሲኒ ማስቀመጫ ከመቅረብ አልፎ በቆርኪ የሚቀርብበት ጊዜ ሩቅ አይደለም! ??	negative
am_train_00018	የ ሰው ህይወት ቀልድ ሆነ በቃ	negative
am_train_00019	ሴት ብሆን አይደለም ይሄን በሬ ወለደ ብልሽ ታምኚኝ ነበር...እድሌ ነው??	negative
am_train_00020	ምን እያልኳት ምን ትላለች አሉ .. የከተማው ሙታንታ ሳይታጠቅ ያደገ ፎሊስ በል ፎከቴያሙ ድይቆን ሁሉ አልቀሩ	negative
am_train_00021	የቆሸሸ ሟች ለመደበቅ እዚያ እንደቆሙ አውቃለሁ	negative
am_train_00022	አንዳንድ   ሰዎች  ኢንሻላህ ኢራን አሜሪካን  እንደምታሸንፍ  አስረግጠው  ሲበጠረቁ እያዬሁ ነው ።  - - ሐይማኖትና ጎሰኝነትኮ ሃቅን ለመድፈን ተወዳዳሪ  የላቸውም።	negative
am_train_00023	ደግ አደረገችህ ምን ብለህ አፍህን ከፍተህ ነው	negative
am_train_00024	መንግስት ስለ ዲሞክራሲ ሲቀደድልህ አትስማው። የሚያደርገውን ነገር በደንብ ተከታተል። ያኔ ዓላማው ይገለጥልሃል።  የሃሳብ ነፃነትን የሚከለክል መንግስት ስለ ብልፅግና ቢያወራህ እንኳን…	negative
am_train_00025	ካቀድነው በላይ ታጋች ያሥፈታን ቢሆንም ከእቅዳችን ጋ ይሠናሠል ዘንድ አንዳንዶቹን መልሠን ለአጋቾቹ ሠጥተናል! ወይዘሮ ንጉሡ ጥላሁን! ••• ! :D :D :D !	negative
am_train_00026	ጉዳዩ አገር ሰላም ብሎ የተቀመጠን ህዝብ ለበቀል እና የርስበርስ ጦርነት የሚቀሰቅስ ነው።	negative
am_train_00027	መጋኛ	negative
am_train_00028	አይባልም	negative
am_train_00029	ብልፅግና ፓርቲ አዲስ ፓርቲ እንጂ የኢሕአዴግ ውህድ አይደለም ኦቦ በቀለ ገርባ ለ ኦ ኤም ኤን የሰጡት አስተያየት	negative
am_train_00030	በ3ኛ አካል ይጣራል የንተ መደሰት እንድንጠራጠር አርጎናል	negative
am_train_00031	«ባሐሩን የምታደፈርስ መስሏት አሞራ አለማወቋ እና ለውንብዳናዋ ትልቅ ባህር ላይ ትሸናለች እንጂ የሷ ሽንት ትልቁን ባህር የማደፍረስ አቅም የለውም»  አቦ ለማ መገርሳ  በሰላም አሜሪካ ገብተዋል!	negative
am_train_00032	ቱ በሉ የመራራ ፓርቲ በከበቡሽ ካልተዋጠ!  የመራራ ፓርቲ እንደ ልጥ መዋጡ ነው። ያኔ ኧረ ጀዌ (ከበቡሽ) ፓርቲዬን ዋጠው ቢለን መስሚያዬ ...  ወይኔ መራራ ስሜ መራራ	negative
am_train_00033	አንተን እስከ ቤተሰቦችሁ ወደቃሌቲ ማረሚያ ቤት ያስገባህ????????	negative
am_train_00034	በጎች በሚዘረፉበት አገር? አንፎጋገር	negative
am_train_00035	አይ ሳሙኤል በቃ የምትበላውን መፖሰት አስተማርክብን ጠርገው የሚበሉት መጡ	negative
am_train_00036	ይህ ሁሉ ለማያውቁ ሰወች እስልምና ይመስላቸዋል በጭራሽ የለውም። ይህ ሰይጣናዊ ዛር አለያም እንደ አዩ ጭፋ አታላይ ነው።	negative
am_train_00037	አሁን ያሉትም ያው ናቸው ባክህ! ምን ተቀየረ፥ መሪው ያለውን አሜን እያለ የሚቀጥል ካድሬ ነው። መሪው ደግሞ ከእኔ በላይ አዋቂ የሚል ቱልቱላ ነው :)	negative
am_train_00038	ባክሽ ፒፕሉ ሲያሽቋልጥ ነው ባለፈውሳምንት ፍትህ ለቀይ ቀለም እሲኪያስብል ቀይ ለብሶ ህዝቤ ሶሻል ሚዲያውን አጨናነቀው  ደሞ አሁን ይሄ ምነው ሸዋ	negative
am_train_00039	ፍትህ በሌለበት ሀገር ደሞክራሲ አለ ማለት ህዝብን መዋሸት ነው፤ ኢትዮጵያ ውስጥ ከቀበሌ ሊቀመንበር እስከ ምንስቴር ያለው አመራር ቅናተኛና ቅመኛ ነው፤ ፍትህ ለስዳማ ምሁራን 5 ወር ሙሉ ያለጥፋታቸው ለታሰሩት !!!!!	negative
am_train_00040	አብይ ይህን ደንባራ ሙታንታ ሳይታጠቅ አዲሳባ ከዛም ቤተመንግስት የገባን ሽፍታ ዘር ዎንበዴ ጥይት ሳይተኩስ መቀሌ ሸኝቷል…	negative
am_train_00041	ከንቲባ ታከለ ዑማ በቢሮዎችና ማዘጋጃ ቤት ስር የሆኑ ተቋማትን ተጠሪነት ወደ ራሳቸው እያዞሩ ነው። የአለም ባንክና የከተማ ልማትና ቤቶች ሚኒስቴር ድርጊቱን ተቃውመዋል። Wazema…	negative
am_train_00042	በሊቢያ በጦር ማሰልጠኛ  ተቋም ላይ በደረሰ ጥቃት 30 ሰዎች ተገደሉ፡፡	negative
am_train_00043	ድርጅቱ ከተቋቋመው አላማ ውጪ እየተንቀሳቀሰ ነው የሚል ዜና እንዳንሰማ?? እንዴት እኝህ የምያክል ጉመት ፖለቲከኛና የኢትዮጵያዊያን ህዝብ ተወዳጅ ከነፍሰበላው ጃ-…	negative
am_train_00044	ዲኑ የቆየ ነው የምንሰማበት መልኩ እንዲህ መራራ መሆኑን ለማንሳት ነው	negative
am_train_00045	እንደሱማ ከሆነ እናንተም ቦታ ላይኖራችሁ ነው	negative
am_train_00046	ይልቅ ለሶስተኛው የአለም ጦርነት እራስሽን አዘጋጅ አልሰማሁም እንዳትይ	negative
am_train_00047	በዚ ዘመን ሰዉ ከገንክ ሚቆመዉ ለፎቶ ቢቻ ነዉ ቢገኝም  ከጎንክ ሚቆመዉም ከስንት አንዱ ነዉ	negative
am_train_00048	የግል ቢሆን ኖሮ ግን ተደራድረው በሚያዋጣቸው ዋጋ ይሸጡ ነበር። 6	negative
am_train_00049	በሙስሊሙ ጉዳይ የአብይ አህመድ አቋም በዚህ ከቀጠለ  ፣እመኑኝ ወያኔ የገባችበት ቅርቃር ውስጥ መግባቱ የማይቀር ነው።	negative
am_train_00050	መደመር የተንፈራጠጠ ሀሳብ ነው   ፕሮፌሰር መስፍን ወልደማርያም	negative
am_train_00051	እንዳንተ ያሉ በጋዜጠኛ ስም የሚሸረሙጡ ሴሌክቲቭ አታካቸውን ስንመለከት ለአገርና ሳይሆን ለጥቅም አሽከርነት የቆማቹ ህሊናቢስ እንደሆናቹ እንረዳለን:: እዚያዉ ካም…	negative
am_train_00052	ራስን የማግሰፍ ስልት ከልክ ስያልፍ ዉሸት መሆኑ ይታወቃል።እኔ ብቻ ነኝ የላቀ ሃሳብ ያለዉ ማለት በራሱ አምባገንነት ነዉ።የሚያገዳድልም የመንግስት ጀሌና ወ…	negative
am_train_00053	ባሳለፍነው አርብ በኦሮሚያ ክልል ቄለም ወለጋ ዞን ሰዮ ወረዳ ጉቴ ሰዮማ ቀበሌ በሚኖሩ የአማራ ተወላጆች ላይ ታጣቂዎች 4 ሰዎች መግደላቸውን ሸሽስተው ወደ ደንቢዶሎ ከተ…	negative
am_train_00054	እኔ አልላክም ነበር	negative
am_train_00055	በለው ! ታድያ  በኢትዮጵያ ሰላም ኣለ የተባለው  የት ኣለ?::	negative
am_train_00056	ስራችሁ ሁሉ ክፋት መስሪ  ምን አይነት ስይጣን ነው የተጠናዉታችሁ  የገዛ ወገናችሁን ለማጋደል ቀንና ሌት የምትባዝኑት? እኔ አብሬ ያደግኳቸው ትግራዬች ደግና…	negative
am_train_00057	ባህር ዳር ከተማ ወሳኙን ተጫዋች በጉዳት ሊያጣ ነው	negative
am_train_00058	ልክ ነው ሚሰማ ሰው አይደለም እኮ????????..	negative
am_train_00059	ክልል ላይ የእስልምና ጥላቻ እንደልብ እንዲጋልብ ባዶ ሜዳ ተለቆለታል። በባለሥልጣናትም ድጋፍ ይደረግለታል። ፍዳውን የሚከፍሉት ሙስሊም የአማራ ተወላጆች ናቸው። የገዛ ልጆቹን ቀርጥፎ የሚበላ ክ…	negative
am_train_00060	እናቶቻችን ጎረቤት ጉድ እስኪል ድረስ ይገርፉን እና ልክ ሲያበቁ ሁለተኛ ትደግሚያትና እንዳሁኑ ነካ አድርጌ የምለቅሽ መስሎሻል ??	negative
am_train_00061	አረ ምንሼ? የአዲስ አበባ ወጣት ጠላሁ! ወጣት ማለት ከ50 በላይ ሆነ እንዴ ሳናውቀው? ሚሊኒየም አዳራሽ ውስጥ ዛሬ የጎልማሶች ስብሰባ ነበር ቢባል ይቀላል!	negative
am_train_00062	አንተ ቆሻሻ	negative
am_train_00063	EBC ያልተገባ ተፅእኖ እያሳደረብን ነው...  የኢትዮጵያ ብሮድካስቲንግ ኮርፖሬሽን አስተዳደር በትግራኛ ቋንቋ ክፍል ላይ ያልተገባ ተጽእኖ እያሳደረ ነው ሲሉ የትግራኛ ክፍል ባልደረቦ…	negative
am_train_00064	እኔ አላምንም! ኧረ ቅሌት!	negative
am_train_00065	አቃቤ ህግ መጥሪያ የሰጣቸውን ተጠርጣሪዎች  አንዳንድ ክልሎች አሳልፈው አይሰጡም- አንዳንዶቹ ጭራሽ ይሾሟቸዋል! እንዲህ አይነት የክልልና የፌዴራል ግኑኝንት ባለበት አገር ውስጥ አገር ሳይሆን የሚያ…	negative
am_train_00066	ወገኛ ??ሲያደርጉ ታይቶልኛል እንዳንተ አይነቱን መርዝ አንደኛ ቦልኬ ክብር አልሰጠውም ልክ ስትቦልከኝ በደንብ እንዳስነቀልኩክ ማረጋገጫዬ ስለሆነ እስክትነቅል ለራስህ ግ…	negative
am_train_00067	በደራ ያሉ አማራዎች መሥርያ ወደላይ እየተኮሱ ከጋ** ጋር ጦርነት ነው ምንፈልገው እያለ እየሸለሉ እየፎከሮ  ኦሮሞውን መውጫ መግብያ እያሳጡት ነው   የኦሮሞ ህዝብ በሁሉም አቅጣጫ ጦርነት…	negative
am_train_00068	በግድ የበታችነት ስሜት ይስማህ ነው? Sorry	negative
am_train_00069	እውነት አታፍርም የሶስተኛ ክፍል ተማሬ ይሄን አቀደ አለመ አሳካ ስትል ????የእስፖንሰር ድርቅ	negative
am_train_00070	እንዲህ ያለን ነጭ ውሸት በቴሌቪዥን ቀርቦ ማውራት? ድፍረቱን ከየት አመጣው?	negative
am_train_00071	የሀገር ሽማግሌዎች በሕግ የበላይነት ካልታገዙ እነሱም የስርአተአልበኞች ተጠቂ ሲሀኑ እያየን ነው። አዛውንቶች የወጠጤዎች ጡጫና እርግጫ መለማመ…	negative
am_train_00072	ድብቅ በጣም ብዙ ድሃ በጣም ብዙ ድሃ በጣም ብዙ ድሃ በጣም ብዙ ጊዜ በጣም ብዙ ጊዜ በጣም ብዙ ጊዜ በጣም ደካማ  በጣም ብዙ በጣም ብዙ ጊዜ በጣም ብዙ ድሃ በጣም ብዙ ድሃ በጣም ብ…	negative
am_train_00073	አንተ ደግሞ ቶሎ የሚከፋህን ፀባይ እስካሁን አላሻሻልክም።	negative
am_train_00074	ስንቶቻችን ነን ባለፉት ሁለት ዓመታት ብቻ በመላ አገሪቱ 34 መስጊዶች መቃጠላቸውን የምናውቀው? ከ 34ቱ የተቃጠሉት መስጊዶች 21 የተቃጠሉት በአንድ ክልል (በአማራ ብሄራዊ ክልል) መሆናቸውንስ?	negative
am_train_00075	በመንገድ ላይ:-  አዲስ አበባ ቆሻሻ እና ጉንፋናም ከተማ መሆኗ አያከራክርም። ቆሻሻ መንገድ ዳር ለመጣል የሚሳቀቁ ስልጡን ነዋሪ ቢሆኑ እንኯን የቆሻሻ መጣያ በአቅራቢያው መቸም አያገኙ…	negative
am_train_00076	ማን ፈቀደ ህዝብ ተወያይቶበታል? በቢሊዮን የሚቆጠር መሬትና የህዝብ ገንዘብ እየዘረፍክ ለፎቶ ከህዝብ በተሰበሰበው ገንዘብ ማንም ሳይፈቅድልህ ለምርጫ ስትል የህዝብን…	negative
am_train_00077	ችግር የለውም እሱን እዚሁ ማስተካከል ይቻላል ፤ ብሄር የለንም የሚሉት የራሳቸውን ፓርቲ ይፍጠሩ	negative
am_train_00078	እሺ! ሥምህን እና PPህን ቀይራ! አሥራት ወልደየሥ የአማራ ጎጠኛ ነበር!	negative
am_train_00079	ሃሃሃሃ ዶማነትህ ከዚህ ነው የሚጀምረው እውነት የሚመስል ወሸት ያል…	negative
am_train_00080	ውይይይ ምንድነው እንደ አሮጊት ካፕል ምትነዛነዙት?? ወደዛ ዶናት ግዛላት አቦ?????♂️	negative
am_train_00081	ጭራቅ ከላይ እስከታች በአርቴፊሻል ብትሽሞኘሙኝም  እንደወረድሽ ነሽ?????? መጀመሪያ በራስሽ ኩሪ አፍሽን ከመክፈትሽ በፊት የሆንሽ ጨ ተገልብጣ ነገር	negative
am_train_00082	አዲሰ አበባ ሞጣ መሰለህ እንዴ??	negative
am_train_00083	ከክትክታ ወደ እስክስታ እንዴት እንደገባችሁ ገና አሁን እያነበብኩኝ ነው	negative
am_train_00084	???? ወዮ ይቺ ደግሞ የባሰባት ነው	negative
am_train_00085	ኢብራሂም ቢያይህ «አንተን የጨቆኑህ ‹አልተጨቆንኩም› ብለህ እስክታምን ድረስ ነው› ብሎ ይገረምብህ ነበር! ??   የመብት መገፈፍ ምን እንደሆነ ካለመረዳት የመነጨ ነው ች…	negative
am_train_00086	አይ ሸገር!  አይ አዱ ገነት ?? በአንድ ከተማ ላይ በታክሲ የ3 ብር መንገድ ልዩነት አንዱ የክርስትና ልጅ አንዱ የእንጀራ ልጅ የሚሆንበት! አንዱ ካዛ ላይ የከፈለበትን የስብሰባ አዳ…	negative
am_train_00087	የመጨረሻ እስትንፋሳ እስኪያደርጉ ድረስ ከፍተኛ ሥቃይ ይሰማዎታል ፣ የደምዎ መስመር ይሰቃያል እናም ከሞተ በኋላ ወደ ሲኦል ዋሻዎች ይገባል። ከሠራው ኃጢአት…	negative
am_train_00088	Hahaha.....ሟርተኛ አትሁን እንጂ አቶ ያሬድ?  ገናን ሳላከብር  አታሟርትብኝ እንጂ?	negative
am_train_00089	እሺ የሚስቶች ጠበቃ ነኝ አልሽሳ	negative
am_train_00090	ዳር ቆሞ የአንዱን ሃሳብ ከነእንከን ከማሞካሸት ወይም ከመተቸት መሃል ላይ ቆሞ የሁለቱንም አስተውሎ፣ መርምሮ እና አመዛዝኖ ከሁለቱም አሳማኝ ሃሳቦችን ወስዶ፣ አውዳሚዎችን ደግሞ ትቶ…	negative
am_train_00091	በእውነት ጾም ከባድ ነው??	negative
am_train_00092	እንጀራ በህልሜ ብቻ እና ብቻ ነው የማየው  ሆድ ባሰኝ ሲበሎ ማየት በዩቱብ በፌስ ቡክ መንደር በቃ ብዙ አመታት አስቆጠርኩኝ እንጀራየ	negative
am_train_00093	ይሄ  ባራምባራስ የባልደራስ ምርጫው እስኪያል ቢያስሩትጥሩ ነበር  ሞር ዝነኛ ይሆናል	negative
am_train_00094	እርቀቱን ለማስረዳት ልደቱን ስናይ ጽንሰቱም ልደቱም በፍጹም ድንግልና ነው። እንደዚሁም ወደ መቃብር ከወረደ በኋላ ሲነሳ ድንጋይ አስነስቶ መግነዙን ፍቱልኝ ብሎ አደለም። በታሸገ መቃብ…	negative
am_train_00095	ፕሮፌሰር ኢሊችን የአመቱ በጎ ሰው ብሎ የሸለመ ሰው ለኔ ቅቤ ያጠጣኛል ብለህ ካሰብክ ተሳስተሃል። ቢመቸው መርዝ በጥብጦ ነው የሚያጠጣህ። ለዚያ አይሁድ ፕሮፌሰር እውቅና ሰጥቶ መ…	negative
am_train_00096	ክፉ ምቀኛ	negative
am_train_00097	የትራፊኮቹን ጉቦ መቀበልና እዝላልነት በሹፌሮች ብቻ ማሳበቡ ተገቢ አይደለም	negative
am_train_00098	እቺናት እንግዴ የኛ ሃገር! ሌሎቹም ከህውሃት ጋር አብረው ሃገሪቷን ወደብ አልባ እንድትሆን ያስደረጉ ሲቀጥልም 49አመት ጫካ ውስጥ የቆዩ 1ዓመት ቢቆይ በአለም አቀ…	negative
am_train_00099	ድሮ አዲስ ነገር ላይ ስትፅፍ ጋዜጠኛ ትመስለኝ ነበር፤ ከቅርብ ግዜ ወዲህ ነው ነገረኛ መሆንህን ያወቁት ??	negative
am_train_00100	ደብዳቤ ለአቶ ልደቱና ይልቃል ማለት ብቻ ነበር የቀራቸው።	negative
am_train_00101	አብይ እነን የምሳዝነው አንተም ኦሮሞን ህዝብ ከዚህ በፊት ከከዱት ብዙ ይሁዲዎች ጋር መደመርህ ብቻ ሳይሆን አንተም ይሁዳ ሆነህ መገኘትህ ነው።  እግዝአብሐሄርም የስራህን ይ…	negative
am_train_00102	በገዛ እጄ እጣ ፈንታዬ በል ውጣ።	negative
am_train_00103	በኬኒያ የአሜሪካ ጦር ካምፕ ዛሬ በአል-ሸባብ ጥቃት ደረሰበት	negative
am_train_00104	ባሌ ሰው ጠፋ። እንደ አሜባ ተበጣጥሶ ማለቁ ነው። ከዚህ በፊት ግማሽ ወረዳዎች ወደ አርሲ ታጥፈው እንደነበር የሚታወስ ነው።	negative
am_train_00105	ደግ ነገር ስለማንውድ፣ የቀናነት ችግር ስለአለብን፣ የተዛባ ክፋት ያረቀው ግንዛቤና ደንቆሮች ስለሆን ነው እንደአህያዋ ሥጋ አመዱ ብቻ የሚያሰኘን!	negative
am_train_00106	ሞጣ ላይ  ክርስቲያኑ ሱቁን ከፍቶ ሰራውን እየሰራ ሙስሊሙ አንገቱን ደፍቶ እያለቀሰ ይገኛል!!  እንደዚህ አይነት አሳፋሪ ጎረቤት ጋር መኖር ልብን ያደማል!!	negative
am_train_00107	ድሮም እኮ ዳቦ መጥፊያችን ነው፤ ድፎ ሲሆን አስቡት ??	negative
am_train_00108	ወይ ጉድ! አውቆ አብድ ነው ባክህ	negative
am_train_00109	ለዚህ poor ገገም ድንጋይ ራስ ካለበት ፎቅ መወርወሮ ብቻ ነበር የሚገባው። Another form of TPLF.	negative
am_train_00110	Someone stop me from usin የኢትዮጵያን ጽሑፍ በመጠቀም ፡፡ ከእንግዲህ አስቂኝ አይደለም። የአንተ አካል. ይጠፋል ፡፡ ወደፊት ደም ፡፡ መፍሰስ። በተስፋ መቁረጥዎ ውስጥ…	negative
am_train_00111	መወለድ ነበረበት። ዛሬም በሃይማኖታዊ ዓለም ውስጥ የያዝነውን ስፍራና ስልጣን ወደ ጎን ትተን ወደ ጌታ ካልመጣን ዳግም ተወልደን የእግዚአብሔርን መንግስት ማየት አንችልም።	negative
am_train_00112	እኛ= እሄንን ድርጊት ከማውገዝ ይልቅ ዝምታን የመረጡ፣በተለይ ወጣቶቹ (የጢቅት ሰዎች የጥፋት ተልዕኮ ማስፈፀሚያ የሆኑ)፣ተቋሞቻችን (የተሰጣቸውን ሀገራዊ ግዴታ መወ…	negative
am_train_00113	አማርኛ እያወራን መግባባት ካልቻልንማ ምን ማድረግ ይቻላል?! ??	negative
am_train_00114	የጉራጌ ዞን ውስጥ የታሰሩ የህሊና እስረኞች ይፈቱ ብሎ አለማለት ክህደት ነው፡፡ ህዝባው ጥላቻ ነው፡፡ ለህዝብ ጥቅም መስራት እንደ ወንጀል የሚታየው ነገር ሊቆም ይገባል፡፡ ፍትህ ተጓድሎዋል ht…	negative
am_train_00115	እቺን ትልቅ ሃገር ለመምራት የተሰበሰቡት?? እነዚህ እራሳቸውን መምራት ማይችሉ ግማሾቹ አዛውንት ማቆያ፤ ግማሾቹ ፍርድ ቤት ቀርበው ላስጠፉት ነብስ መቀጣት ሲኖርባቸው ሃገር እንመራለን…	negative
am_train_00116	ከ10 ሚሊየን የማይበልጡ እና ከ60 ሚሊየን የቱ ነው የሚበልጠው ለዛ ነው አማራው የማይቀበለው እናንተ 10 ሚሊየን አናሳ ናቸው	negative
am_train_00117	ሳያልፍልን ደሞ 3ኛው የዓለም ጦርነት ሊጀመር ነው	negative
am_train_00118	እውነት ነው አባቴ  እንዲህ ተረዳድተን ፣ ተደጋግፈን በደስታውም በሀዘኑም አብረን ነው የኖርነው ; እንዳሁኑ የተማሩ ማሀይሞች የዘር እና የክልል ፖለቲካ አምጥተው መርዝ ከመርጨታቸው በፊት። ????❤	negative
am_train_00119	እሰክንድር ነጋ በኢትዮጵያ የርስ በርስ ግጭት አንዲቀጣጠልኀ ነዳጁን እያዘጋጀ ያለ ፋኖ ነው	negative
am_train_00120	ገፄን የጠለፉት ወሮበሎች ከ6 ወራት በኋላ ዛሬ የእንኳን አደረሳችሁ መልዕክት አስተላልፈውበታል። የአማራ አይቲ ባለሙያዎች ይህን አካውንት እንዳገኘው ወይም እንዲዘጋ በማድረግ እገዛችሁን…	negative
am_train_00121	የዘመኑ ኢትዮጵያዊነት እና ፌደራላዊነት አቀንቃኞች ድሮ መለስ ዜናዊ ትምክህተኛ ና ጥገኛ ካላቸው የሚለዩት በምንድን ነው?	negative
am_train_00122	ተማሪዎች ትምህርት ማቋረጥና ሞት ያሳስበናል! ከሁሉ በላይ ደግሞ የሚዲያም የመንግስትም ነገሩን በዝምታ ማለፍ ያስተዛዝባል፣ ያሳዝናል!	negative
am_train_00123	ወረኛ	negative
am_train_00124	4/7- ኢትዮ 360: የኮሮና ቫይረስን ወደኢትዮጵያ እንዲገቡ ያደረገው የጀዋርና የቄሮን ሚስጥር የያዘ ቪዲዮ በእጃችን ገብቷል:: ለሀገር ደህንነትና ሰላም ስንል ይፋ ላለማድረግ ወስንናል??????	negative
am_train_00125	የሚቶለቱለ አንዳች ይቶልትልብህ መርዝ ሰው በላ አውሬ አስመሳይ ጥፋ ከዚህ ወረኛ	negative
am_train_00126	እረ እዚህ ወረፋ እየጠብኩ የ ቡና ሴትዮዋ በስልክ ስታወራ ድምጿ ታምቡር ይበጥሳል	negative
am_train_00127	አጼ ኃይለስላሴ በምጽዋ በ1945 ዓ/ም  ያሰሩት መስጊድ የመሰረት ድንጋይ ጽሁፍ  ኦነጉ አህመዲን ጀበል ተብየው ሲወቅሳቸው  ሰምቼ ነበር ይሄን ምን ትላለህ በሉት እስቲ  መቼም ተሳስ…	negative
am_train_00128	የቀን ጅቦች ጉራ መሆን ኣለበት ?????? እንጂ ጤነኛ ኣንጎል ያለው ገንዘቡንና ስሙን እንደው ዝም ብሎ ኣያጠፋም።	negative
am_train_00129	Trump ስለ ግድቡ አንድም ነገር አላለም!ስለ ግድቡ መሆን አለበት እያወራ ያለው ሚሉት ሌሎች ናቸው።	negative
am_train_00130	አየር ላይ ተንሳፈዋል እኮ:: በትምህርት ቤቶች ውስጥ የተሰገሰጉትን የማይመረቁ ቦዘኔ ቄሮዎችን: የኦነግ/የህዋሃት አቀንቃኞችን እና የሃይማኖት አክራሪዎችን ለምንድነው መንጥረው ማያባሯቸው?	negative
am_train_00131	ጠቅላይሚኒስትሩ አገር የመምራት አቅም የላቸውም አቶ ልደቱ አያሌው	negative
am_train_00132	መሬት ላይ ባለው ሀቅ መሰረት አንድ ስህተት አይደለም መቶ ስህተት ይሰራል ማን Merera Gudina ከጁዎር ጋር በአንድ አልጋ ላይ ይተኛሉ ብሎ አሰበ። እኔ ቡልቻ…	negative
am_train_00133	መልካም ዜና ነው ክፉ አውሬ  አይልመድ ከለመደም አይውለድ ይባላል፡፡ እነዚህ ክፉ አውሬዎች መፋረድ ተገቢ ነው፡፡ ክልሉ ከጎበዝ አለቆች መጽዳት አለበት፡፡	negative
am_train_00134	የተመሠከረላት ጀግና ነች  .. እንኳን ያንቺ አይነቷን ዱቄት ስንቷን አንጰርጵራለች	negative
am_train_00135	ታይምስ ሚዲያ… ሰሞነኛ ጉዳዮች! ****************************** “… ኦፌኮ የጃዋር ጥፋት ማስፈጸሚያ ካባ ነው የሚሆነው፤  ኦሮሚያ ልዩ ፖሊስ የተዘጋጀው ለምርጫው ነው… ”…	negative
am_train_00136	ልክ ብለሃል። እኛማ ተተብትበናል።	negative
am_train_00137	‹‹አእምሮን በተገደበ ነፃነት ውስጥ ማንቀሳቀስ ትርፉ ባርነት ነው››	negative
am_train_00138	ኩራት ወንድምን በመግደል ፥ በማሰር ፥ በማሰቃየት እና ሀገር በመዝረፍ ሆነ እንዴ?	negative
am_train_00139	አይገርምህም ያቺ ቡዳ እንኳን የማይበላት ልጅ ቆንጆ ተብዬ ተለከፍኩ ብላ ስትቀውጠው ናፍቆት እንባ ዱብ ዱብ ስትጫወት እንዳልነበር?????♂️	negative
am_train_00140	So what? መግለጫ! ጥሩ ቀልድ ነዉ	negative
am_train_00141	ይሄንን እኮ ነው መቻል ያቃተኝ ራስ ዳሽን ራሱ እንደናንተ ራሱን መች ይቆልላል በየሱስስስ ስም????	negative
am_train_00142	ለማንኛውም  የኢትዮጵያ በጀት 13 ቢልዮን አይደለም	negative
am_train_00143	ናማ የበግ ወጥ ላይ እየደረሰ ያለውን ጥቃት መክት	negative
am_train_00144	ጫት ተራ	negative
am_train_00145	ባለጌ በሁሉም ዘርና ሀይማኖት አለ የሚወክለውም እራሱንና መስሎቹን ነው ሁሴንን ግን በግድ የበታችነትይስማህ ማለት አትችልም  እሱኮ እራ…	negative
am_train_00146	ልብ ወለድ መጽሃፍ እኮ እላልኩም:: ትክክለኛ ማስረጃ ነው ያልኩት!	negative
