ID	tweet	label
ha_train_00063	@user Kayyasa 🤗🤗🤗🤗🤔🤔🤔Gaskiya bata kyautata ba.	negative
ha_train_00064	@user Za ta kwashi kashin ta a hannu kuwa😆	negative
ha_train_00065	@user Kaji abin haushi toh uwar me mutun zaizo yayi daga kano zuwa kaduna Allah n tuba ay gara na tafi kauyen dadin kowa🤣	negative
ha_train_00066	@user 'Yan bindiga sun sace 'yan China huɗu a Calabar da ke kudancin Najeriya 👉 https://t.co/gIeOaj41G8 https://t.co/VHRp60F17d	negative
ha_train_00067	@user Muna funcin banza 😏	negative
ha_train_00068	@user Akwai Allah aie shiyasa basu damuba koda Nigeria zata lalace a shiga yaqi da tashin hankali tunda sunada inda zasuje su huta 😭	negative
ha_train_00069	@user Wllh wannan azzalumi magani guda a harbe shi har lahira domin yazama darasi ga azzalummai irin shi, Ni gaskiya banga alamun yin adalci a gwamnatin Shugaba @user ba wllh, Wannan ta'asa har ina?😭😭😭😭😭😭😭😭😭😭😭😭😭😭	negative
ha_train_00070	@user yana dan kauyensa See the mouth 😂😂😂 http://t.co/u8KxQ0jMhE	negative
ha_train_00071	@user @user Uwar me zasu musu, bayan sun fada anqaryata suuu😏	negative
ha_train_00072	@user Dan daura Mayen jirgi😂😂	negative
ha_train_00073	@user bandicts Jiya ma da daddare sunshiga garin Dan kaya dake Sheme ward sunkashe mutum ukku aciki harda jariri,sun kwashi dukiya sun ware abunsu kamar yadda suka saba.bayannan suntafi Qauyen Unguwar Hayaqi nan ma sun kwashi dukiya suntafi hankalin su a kwance.😭🤲 https://t.co/4qpaWvVh3C	negative
ha_train_00074	@user Kai zakuci kaniyan ku fah.😠 Kaga ja'iran yara😡	negative
ha_train_00075	@user Tariq ae an dade ba ayi wawa jaki kamarsa ba 💯snitch	negative
ha_train_00076	@user Ai kin banzah kenn🤷ina wadan da aka saya a baya ?	negative
ha_train_00077	@user To me za'ayiwa gawar shegen kenan😀😀😀	negative
ha_train_00078	@user Wallahi inada yaqini cewa buhari baze iya gyara nigeria ba nananda shekara ashirin masuzuwa buhari yakasa #SecureNorth 😭😭😭	negative
ha_train_00079	@user @user ga abinda talakawanka suka fi bukata nan ba wannan bah ka tuna talakawa na cikin mawuyacin hali a kasarka End Sars❌ End North Banditry ❌ #EndSARS #EndNorthBanditry ka duba halin da talakan ka yake ciki	negative
ha_train_00080	@user 😂😂😂😂kana samun baki a cikin interview	negative
ha_train_00081	@user Ai da alama zai zama bashi ga tsuntsu ba shi ga tarko, kuma yayi mutuwar almuru kenan.😀😀	negative
ha_train_00082	@user Wadannan Kamata yayi I.G of police yasa aci UWAR Wadannan jakai 😠😠😠😠	negative
ha_train_00083	@user ina nillahi ah ah jiya fa akace an kwashe mutane fiye da 50 a naija yau kuma 👌🤔	negative
ha_train_00084	@user Na rasa mahaifiya da yar'uwata a wannan shekarar so bazan taba mantawa da ita ba har Nima in koma ga Allah 😭😭	negative
ha_train_00085	@user bakin rijiya ba wajan wasan yaro bane 😁	negative
ha_train_00086	@user Kowa anan zai nuna shi he is pure while he isa devil himself wasunku masu zagin @user anan shahararrun yen iskane wasuma yen luwadi ne wasu kawalai ne kannanku wasu karuwai ne irin shigar dasukeyi ma ya baci sune zuwa party,club amma kunaku ba iskanci sukeba idiots😠😠😠	negative
ha_train_00087	@user @user @user masu manufa mai kyau ba irin su oo ba iyayen baragada😨	negative
ha_train_00088	@user Ya dawo kaduna su hade da @user Su yi ta bankaura😂	negative
ha_train_00089	@user Mutanenda suka kasa kashe wutar gidajensu taya za ayi sukashe ta makwabta? Neman iyawane dama yakaisu dakuma andade ba hawo jirgiba 🙆	negative
ha_train_00090	@user don Allah suyi wannan qarin mu wuce gurin tunda shi Buhari baqin ciki yakeyi da walwalar talaka😎	negative
ha_train_00091	@user Kowa na karbar tsabga... BBC ma sun rasa labarin da zasuyi posting sae kamekame 😂	negative
ha_train_00092	@user Ya ce ya kasa ya sauka ya bar mulkin tunda ba dashi aka zo dunia ba ehe 😏 #SecureNorth	negative
ha_train_00093	@user @user Baba kenan to mudai muna water🤣🤣	negative
ha_train_00094	@user Ya kamata auren na gida,ko baki ci kin sha ba xaki ga uwar ki a kan kari😂😂😂	negative
ha_train_00095	@user Rashin iya buga tamola 😅	negative
ha_train_00096	@user @user Ina goyon bayan jaridar @user domin babu banbanci tsakanin mulkin Buhari da mulkin Soja wallahi, ta kowane fanni matsaloli ne, duba da irin yadda ake yiwa talakka mulkin mallaka, Babu wani Abu na cigaba ga talaka a Nigeria😭😭	negative
ha_train_00097	@user Wacece Zahra wacece Kiki ? End Banditry in the North 🙄 Bamu yafeba.	negative
ha_train_00098	@user Dama duk karyane inji gwamnanmu ba injiniba 🗣️🗣️🗣️🗣️	negative
ha_train_00099	@user Saboda munafiki ne, duk silan korarmu daga world cup😏	negative
ha_train_00100	@user @user Lol 😂 Sunji uwar wuta kenan	negative
ha_train_00101	@user Hakika. Late comer badan azziki bane bazan mantaba antaba yimin kof daya wallahi yadda naji araina kamar namutu amma gashi ina rayuwa cikin kunci dalilin rashin masoyiyata Allah sarki mutuniyar kirki baban tane me son abin Duniya 😭	negative
ha_train_00102	@user Su kashe Su kawai! Su Aikowa Gwaunatin Nigeria da Kawunan su, saboda Suma next tym idan sun kama sudau mataki irin haka!🤷‍♂️	negative
ha_train_00103	@user @user Hmmmm! In ance musu maras mutunci su zagi mutane. Ji yadda ta rungume shi kamar wani muharramin ta all in d name of wayewa🙌	negative
ha_train_00104	@user Haka ya kamata a dinga yiwa shegun masu sace mana kudi😂😂	negative
ha_train_00105	@user Durkushewa ta nawa kuma? Wannan daga daga cikin karya da ya saba ne.🤦	negative
ha_train_00106	@user Eh musammam ma mugun bawa iron wannan👉 https://t.co/dI9R5279N5	negative
ha_train_00107	@user na nesa Ke amfana, yayinda na karkashin ta keshan rana. Akan danganta Hakan da mutumin dana kusa dashi basu amfanar sa 😆	negative
ha_train_00108	@user Abun ba magana kamar a anshe ma kuddi, Allah yasa rakkiya na tai yi 😇	negative
ha_train_00109	@user Qaryar banza kawai mudai ba muga alamar hkan ba ai 😎	negative
ha_train_00110	@user Wato Sai ina Ga kamar hukumomin kasar nan Basu gano rikicin Katsina Zamfara da Sokoto ba rikicin bandits bane, wallahi faction ne na Boko Haram. Idan zasu yi da gaske suyi ba zancen sulhu da Yan iska😣😣	negative
ha_train_00111	@user Toh😲 wata sabuwa inji yan chacaha	negative
ha_train_00112	@user Hmm Ka gama da talawa wlh 🤛	negative
ha_train_00113	@user Bazamu yafewa duk wanda yake da sa hannu a rusa kano ba allah ya isa harbayan ranmu bazamu yafeba 😭	negative
ha_train_00114	@user mungaji da karya since..... 😎😎😎	negative
ha_train_00115	@user Karyane yen Hizbah kuma yen iskane🤫	negative
ha_train_00116	@user Tabar BBC da bashi 😃😃😃	negative
ha_train_00117	@user Allah ya la.anci shugaban France da magoya bayan sa Allah kasa a kai masu mummunan hari 🔫🗡🧨💥💣💣💣🤨	negative
ha_train_00118	@user Shi wanan Baturen pha na kusa dashii koh shine babban Wanda ya cucemu da ya bayar da yancin 😁	negative
ha_train_00119	@user Africa gidan mahaukata 😂😂😂	negative
ha_train_00120	@user Qazamar banza Kinyi hasara wallahi Abanza zaki tafi wuta jaka👊🏽 https://t.co/3ME3JhESOK	negative
ha_train_00121	@user Lol. Smh wallahi dai banga abun shaawa anan ba. Da na tsaya sauraran wanan abun gara kaimun bulala 30 zaifimun🤣	negative
ha_train_00122	@user Idan anki kuma fa🤔	negative
ha_train_00123	@user This old man she said Nigeria guy's cima zaune. Dan mai danna jaa🔥 kaje kaduba N_powar sunfito inka isa kabasu aiki 😠😠	negative
ha_train_00124	@user Idan akaci gaba da lafiya ahaka, mafita daya ce ga yan arewa shine su fara ramuwar gayya kawai🙅🙅	negative
ha_train_00125	@user 8 :2 zaama yan banza halda macron sai ya samu buttttttttttttttttttt 😃😅😂	negative
ha_train_00126	@user Wannan karya da yawa take😂😂😂😂	negative
ha_train_00127	@user Kutmelesiiiii yaji amsa Kam 🤣🤣 🤣	negative
ha_train_00128	@user Kace ba a Nigeria kadai bane akwai en iska 😂😂😂	negative
ha_train_00129	@user Kuji dan iska ana sacemu amma wae mawaka yake taya wa murna 😠	negative
ha_train_00130	@user Gaskiya ina fatan haka amma dai abin kamar da wuya😢😢😢	negative
ha_train_00131	@user wlh banji dadin qazafin nan d akae miki va kuma Allah xae saka miki kiyi hakuri abun n matukar bata min rae 😭will marry me wlh ina kaunarki kuma xan kasance tare dake amma nasan bai xama dole ki amunta dani ba amma ni dagaske nake ina s0nyin rayuwa dake	negative
ha_train_00132	@user Wllh Banga amfani Zama da wanna zindikinba Kawai ayanki mishi hukuchi Da adinnimu ya tana da Allah ya Isa yahudanchi yachika duniya ya rabb kastarimu da tabiwa ire wanna turdakai da haihuwar ka kwara barinka wallahi 😭😭	negative
ha_train_00133	@user Ya tafi da daloli kawai sai a canza sakamakon zaben😂😂	negative
ha_train_00134	@user Babu na Allah ??😂	negative
ha_train_00135	@user Wannan abin fa 🤔 Naga alamun dagaske ne, anma su kamfanonin layin da Kuma bakuna zasu Sha wahala	negative
ha_train_00136	@user Da kuwa najeriya ta wargaje! Allah yasa shekara 8 dinnan iyakacin abunda zasuyi kenan har abada karsusake dawowa😎	negative
ha_train_00137	@user Indai kuwa sunyi kama da juna, to Amerikawa suna ruwa🐕🐕	negative
ha_train_00138	@user Irin yadda kike shan zagi a social media ne. 😂	negative
ha_train_00139	@user Barkonon tsohuwa zaa harba mar😀	negative
ha_train_00140	@user Ae mahmud ya jazama masu sunan shi😂	negative
ha_train_00141	@user Yau ranar kaza gobe ranar kaza yen yen yen..saimuga yazusuyi idan ranakun suka kare abubuwan yin basu kare ba🤣🤣🤣🤣	negative
ha_train_00142	@user Gaskiya Nigeria taji kunya, ace dan kasa sai ya debi abinci xai ci, sannan kuma a kama shi wannan tirr ne a duniya 😢	negative
ha_train_00143	@user A duk lokacin da kakeso ka gano matsala akan wani! Toh tabbas ka shiga inda dole wataran sai an gani! Maaurata ba yara bane! This is stupidity 😡	negative
ha_train_00144	@user Mahari ❌ Dan ta'adda ✔	negative
ha_train_00145	@user Madugu ya tsorata 😂	negative
ha_train_00146	@user Sbd rashin sanin makamar aiki🤔	negative
ha_train_00147	@user Taji kana kiran 15b . I abun ba hauka bane, ko hanyar sata xubasu babbar riga suma 😂🤣	negative
ha_train_00148	@user Suma cin Dan uwarsu 🤣	negative
ha_train_00149	@user Wlh ina tausaya mata dole taci kutumar uban ta waiyo allah walakiriiii Rip @user 😢😢😢	negative
ha_train_00150	@user Kungiyar likitoci ta Najeriya reshen jihar Kano ta tabbatar wa BBC mutuwar likita daya a jihar, yayin da 34 da sauran ma'aikatan lafiya suka kamu da cutar korona. 👉 https://t.co/H6Ldli9QYq	negative
ha_train_00151	@user Ba don Allah akeyi ba kenan😀	negative
ha_train_00152	@user Kai JAMAA 🤣🤣 wai Shin ah Ina @user kejin gulma neh. Koh dai son hada fada https://t.co/1WCFTZYRsm	negative
ha_train_00153	@user Kinga adai dai kenan yanda allah zaici ubanki tnda izgili kike yi masa . Wannan shine kin sani kin take kenan; tab kina ruwa😛😛😛😛	negative
ha_train_00154	@user Kaji Dan wahala kayi a banza 🖕🖕	negative
ha_train_00155	@user A banza ance da karuwa yar iska 💁💁💁	negative
ha_train_00156	@user Gaskiya wannan RISHIN SANIN CIWON KAI NE, yayinda Nigeria ke fuskantar kalu_ balan tsaro ta ko ina, wasu keson a canza mata suna ☹️☹️☹️☹️	negative
ha_train_00157	@user Gaskiya Trump bai ya abin da ya dace ba 😎	negative
ha_train_00158	@user @user Mudai muna ruwa 😔 Ba damn kallo	negative
ha_train_00159	@user Da kudin mu, ma bamu ga wuta ba’ ballan tana ace kyauta za’a bamu 😏😏😏	negative
ha_train_00160	@user Shege da baki 😄 kamar kare ya kurbi ruwan dumi	negative
ha_train_00161	@user Bakusa uwar me sabulun ba ai 😂	negative
ha_train_00162	@user Waike Yanzu kina da Bakin mgn tir tir nifa na tsani Mai Hali irin naki wlh🙆🙆🙆	negative
ha_train_00163	@user Allah y rahamsheshi ya saka mana dan ni wallahi billahi bazan yapeba😭😭😭	negative
ha_train_00164	@user Tafi tafi mah xa’ace an sace shugaban kasar indae aka cigaba da haka 🤔	negative
ha_train_00165	@user Zasu ci da mutane NE in sun hanasu neman kudi? 🤔🤔	negative
ha_train_00166	@user BBC iyayen propaganda... Da Boko Haram din dakuma IS din duka Mutane dayane, Kuma iyayen gidansu dayane su France, England da America. @user @user @user @user @user ba abunda Alumma sukeso kuke yadawaba illah kuna yada abunda iyayen gidanku sukeso 😏	negative
ha_train_00167	@user @user A uwark... Dandai yau jumaat dana baki rua😞	negative
ha_train_00168	@user Kina Ruwa Sa'adatu am 😀	negative
ha_train_00169	“@user: 'Yan Boko Haram sun sace mutane a Kamaru http://t.co/iyhSNTVvj0”😿	negative
ha_train_00170	@user Wani a ciki uban wasu ne, wani a ciki mijin wata ne, wani a ciki yana da iyaye tsofaffi wanda dashi suka dogara... Sai dai kawai suji kamar a mafarki ance musu an yanka wane😭... Wannan rashin imani da me yayi kama?	negative
ha_train_00171	@user Ba sai ayi mugani ba In tusa zata hira wuta 😂 ni wlh Sam bantaba Jin shi a matsyn shugaban da zai iya rike Nigeria ba ko dayake sanda yai mulki baa haifeniba amma dai ni banji yana da kirkin ko kwarin gwiwar farfado da Nigeria saboda ai alamar karfi tana ga mai kiba😭	negative
ha_train_00172	@user Dama bayida wani anfani, sai dai kawai yan kudun Nigeria dasuke koyawa yan arewacin Nigeria iskanci👌🏻. Eg Zina da shigan banza!	negative
ha_train_00173	@user Wllh kwamnatimu tachikasun banza🙄😏kaijamaa anbasu sunruki duk dahaka suna niman na bati	negative
ha_train_00174	@user Ai da kasheshi sukayi Wlh da Mun huta 🙅🏼‍♂️	negative
ha_train_00175	@user Kanku akaijiii ba ruwana😕	negative
ha_train_00176	@user Shegen kayaaa bah... Mutumina yaji kidan Genaral a sama kenan!🤣🤣🤣	negative
ha_train_00177	@user Allah ya isan mu Garbati🙌😢	negative
ha_train_00178	@user Bashi mara ji ba😂😂🤣🤣😂	negative
ha_train_00179	@user Daga nan kasar italiya garin da covid 19 ya kashe mutum million 2, Wannan rashin aikin Yi ne kokuma hauka ne ko Neman magana, Ina ruwanmu da fassaran kukan mage nabi mage da gudu Babu takalma 🏃🏃🏃	negative
ha_train_00180	@user Kowa yatuba dan wuya bbu lada😏	negative
ha_train_00181	@user Agaskiya baa kyautawa mutanen kano ba.😀😀amma bamusan asalin yanda abin yake ba	negative
ha_train_00182	@user Ku dai ba kwa daukar darasin rayuwa. Kurar da kawarki ta tayar har yanzu bata lafa ba fa. Amma maimakon kudan nutsu ku Bari ta lafa sannan a cigaba da gashi amma inaa..... Shine ke ma kike son jawo mana wani sabon zagin. Ba ku da kirki wallahi. 🙂	negative
ha_train_00183	@user Ban yarda ba, idan kana yi, da baka Kara kudin man fetur ba, tunda Kaine ministan fetur.😒	negative
ha_train_00184	@user Ku kuka sani🤦, maga mai karya acikin ku👌	negative
ha_train_00185	@user Ƙarya kike☹️ You miss abroad dai coz of coro🤣🙄 Zaman gida dole 🇳🇬😜😜	negative
ha_train_00186	@user Kokuma munafi kai ba🦍🦍	negative
ha_train_00187	@user Kundin ubancan .. yaseen qarya kikeyi @user ... muzaki raena . Watou . Keee bakigama laefin shigan dakikayiva .. 😭😭😭 ... kinyi asaran dunia invaki kiyayeva .. asanadinki kinsa anzagi masoyin da Allah yayiki domin shi ... wlhy vamu yafeva ... munhadu gaban Allah ...	negative
ha_train_00188	@user Aniyar su ta para bayyana, mu mun san dole dama akwai lauje cikin nadi. Dole yan arewa mu chanja salo kuma mu tashi tsaye don wlhy an bar mu baya.😖🙏	negative
ha_train_00189	@user Galadima ae ya chi kai 😂😂	negative
ha_train_00190	@user Babu wasu nasarori da anka samu😏😏	negative
ha_train_00191	@user Wlh wasu mutane Akwaye raiyenin hankali garesu tayaya za,a cewa bisa kuskure bayan yasan banashi bane wannan bawai kuskure bane Daganganci ne tonda yasani ya aikata 😡😡😡😡	negative
ha_train_00192	@user Kaji wawa Ana yunwa a duniyar mutame amma yana tunanin zuwa mars.. Salon corona idan tayi tsamari su gudu su barmu, oh ni talaka? 🤔	negative
ha_train_00193	@user Innalillahi wa'inna ilaihi raju'un😭😭 Allah yayiwa shugaban kasar najeriya muhammad Buhari TAURIN KAI😂	negative
ha_train_00194	@user 🙄 Gaskia wannan abun yayi yawa wallahi, se kace babu jami’an tsaro	negative
ha_train_00195	@user 😆😆😆 watama tana dakin saurayinta tana kwana amma harda ita ake zagi..i dnt wantu mention name here.	negative
ha_train_00196	@user Toh fa su @user an rikice 🤔🤔🤔🤔🤔	negative
ha_train_00197	@user @user @user @user @user Aha al’ada indae bataka ba arowa kayi to ko bazataima kyauba bakamar mae ita ba 🤣🤣	negative
ha_train_00198	@user @user Su karbe wayoyinsa su bashi vivo 😡😡😡😡	negative
ha_train_00199	@user Inbanda rashin imani ma kai wanene da zakace akashe halittar Allah kai Allah yayi ka daidai sai ka tsani bawansa mai matsala🤔banda ka gode mai kakuma rokamai sauki agurin Allah wallahi Allah ba abn wasa bani ba domin cikin sakan daya zai iya mai dakai halittar da bazaka ganu ba	negative
ha_train_00200	@user Dan tana daya daga cikin wanda suka sa albasa yayi tsada?? 😂	negative
ha_train_00201	@user Tho ina ruwan mu dawani guntun munafuncin ku yama shekara dubu achan 😏😡	negative
ha_train_00202	@user Gaskiya ci gaba da tsare Mallam Ibrahim El_Zakzaky zalunci ne kara ra!!!👌	negative
ha_train_00203	@user @user @user Sir karya takai tun kafin a haife ta nake kallon films dinka 😂 😂 😂	negative
ha_train_00204	@user Minister wutar lantarki abubakar shekau albornawy yace sai sun shekara basu ga wutar lantarki ba 😂😂😂😂	negative
ha_train_00205	@user 😂😂🤣 Kajimin tsohon nan harda wani cewa Miliyan 50 . Tsabar rainin hankali 🥴	negative
ha_train_00206	@user Indae ba qin xuwan Namu xae Sanya a Kore mu nee Daga Najeriya ba ae Bamu xuwa 🤸🤸🤸🤸	negative
ha_train_00207	@user Mtseww.😒 yabon me? Yabo ta wajan zura idanu 👀 ana kashe mutane? Mufa mungaji da gafara sa bamuga kaho ba. #securenorth	negative
ha_train_00208	@user 😂 haha 😂 Wals nima Nawa kullum ana ragemin narasa dalili	negative
ha_train_00209	@user Kaji yanda bawan Allah Nan Ke Bayani Kai Kace An Nemi Shawararsa🤔🤔	negative
ha_train_00210	@user Yau ga Lalacewa Ni Ameenatu🙆🏻🙆🏻🤣🤣	negative
ha_train_00211	@user @user Laa dama rahama ke bahaguwa ce😍😁	negative
ha_train_00212	@user @user Kina iskanci san ranki @user plx indai zaki burgeni ki curo NONON ki daya 1 plx i wan see somtin ☝	negative
ha_train_00213	@user Tasu da ban ta talakawa da ban ina mu ina abun c suganan kasa bare maganin sa ai wutsiyar rakume tai naisa da kasa 🙄🙄🙄🙄	negative
