ID	tweet	label
darija_train_00057	العدل والإحسان طالقا السلوگية فرمضان وهضرات على عشرات المعتقلين بسبب منع نشاط طلابي على التطبيع.. والبوليس: مكاين لا تعنيف ولا اعتقالات,	Neutral
darija_train_00058	saraha kay3jboni l aghani romance 3lik kter	Positive
darija_train_00059	البكاء ليس سمت الرجال ..البكاء سلطة الضعفاء لكسب التعاطف ..انا لست ضد بنكيران وانما الرجل الصالح هو الذي يفعل ما يقول ولا يبكي الا عند النصر	Negative
darija_train_00060	المغرب فقمة مع الناتو لتسليح الجيش الأوكراني..الناطق الرسمي باسم الحكومة لـ”كود”: حل الصراع خصو يكون بالطرق السلمية والدبلوماسية وموقف المملكة مع الوحدة الترابية للدول,	Neutral
darija_train_00061	واااااااااااو طووووووووب ولاااد بلادي الله يحفضكم سعد انت التواااضع بنفسه '	Positive
darija_train_00062	شاب شعرو شاب في ريعان الشباب '	Negative
darija_train_00063	rah ghalet ghalt f l3onwan yemchi y9elb fjiha khora	Negative
darija_train_00064	3ide mobarake sa3ide bi siha wa salama wa tawfi9e alfe mabrok li dahabia al 3alamia ahla horia	Positive
darija_train_00065	اودي كونما بنكيران والله لا سمعتي الاذان فدوزام هو الاخر	Positive
darija_train_00066	دابا في المغرب كاين غير صايتي و الاشباح و صحاب البزولة و البيجيدي '	Negative
darija_train_00067	ضاعو دوك 41 مساكن😂😂	Neutral
darija_train_00068	العدالة و التنمية إن شاء الله. ههههههههههههه	Positive
darija_train_00069	hadchi mnin katkoni kharja f zan9a rah katchofi ghalat dyalhom anahom 3acho hyathom 3adi wnsaw camera	Negative
darija_train_00070	لا شَر َّ يؤذينــا لا ظُلمَ يؤذينــا والحب للجميع'	Positive
darija_train_00071	ربي يحفظك ان شاء الله'	Positive
darija_train_00072	hadchi kayn ghi fel mghrib plutôt ghi fel wydad	Neutral
darija_train_00073	الاتحاد الاشتراكي دعم رحاب ضد الحملات لي تعرضات ليها وانتخبها مجددا فالمكتب السياسي,	Neutral
darija_train_00074	باركة علينا بزاف شوفو الناس فين وصلوا واش الامزيغي ممزوجش من العربية واالعربي ممزوجش من الامزغية ادوها في ريوسكم وخدموا بلادكم '	Negative
darija_train_00075	“ال ناثيونال” : المغرب طرد ناشطين صبليونيين كانو باغين يتلاقاو مع الانفصالية سلطانة خيا,	Neutral
darija_train_00076	صحفي مفقوس مسكين'	Negative
darija_train_00077	hhhhhhhhhhhhhhhh dahk rafihouum omahassin biiih ila bghaw ihadro iba3do 3la moda whadro khenzethom akbar dalil hhhh	Negative
darija_train_00078	سيري تنعسي قبل مايفيقو العصافير 🐦🐦	Neutral
darija_train_00079	chehad chi khesskum abssat haja dkhlo fiha btissam w dounia rah bnadam kayntahal chakhssya	Negative
darija_train_00080	oisala fi nihaya kariban 3ala hodod ikhoi algerer help me honak dolm hogra kam3 fakre intihak hokoki ana mohadad fi maghrib	Negative
darija_train_00081	رأيك يحترم لكن أنا ﻻ اتفق معك.مادا سننتضر أدن من العدالة و التنمية إدا كانوا لا يحكمون؟ فليغادروا المشهد السياسي ادا كانوا صادقين مع الشعب.	Negative
darija_train_00082	الكَيرا فأوكرانيا.. روسيا كتهدد باستخدام السلاح النووي و وزارة دفاعها : 14 ألف تقتلو و16 ألف تجرحو من الجيش الأوكراني,	Neutral
darija_train_00083	ستندم على هادا يا منير الحدادي . من صنع منك الاعب'	Negative
darija_train_00084	هذا السيد حقق انجازات لم تحققها اي حكومة من الحكومات السابقة	Positive
darija_train_00085	ن لا ترغب أن تلعب مع الأسود ! الأسبقية و المشاركة لمن له غيرة و قتالية على بلده و لمن شارك في الاقصاءيات و ليس لانتهازي اختار للعب لبلد آخر !!'	Negative
darija_train_00086	law kan maw9i3na 3elach rebhou bochoucha o khelaw salma rachid ach had lghaba2 lah yeseberkom mesaken	Negative
darija_train_00087	jib chi daif jdid bhal said nassiri oulla mohamed nassib likhrj bouzbal	Negative
darija_train_00088	awel haja galina tbib de khedma hya ke les fumeurs i9edo ichedu lvirus kter ikon kdeb 3lina 🤔🤔 o 3awtani rah kan galiya tes depressive o khassk tchufi psy 9bal ma diri fe rassk chi haja 🤷‍♀️🤷‍♀️🤷‍♀️	Neutral
darija_train_00089	الثنائي كريم الأحمدي وسفيان أمرابط يتألق ويساهم في الفوز والتأهل أمام ويليم في كأس هولند'	Positive
darija_train_00090	hnaya mgharba ohobna li ihab mitl hobna li hanan bas iza ab3adat 3an lmoharij ya nas mahbitouch fhmoni	Neutral
darija_train_00091	wwrawni nchofo kifach 3rafto anaha tssajlat	Neutral
darija_train_00092	b7al hadchii lli khasso yb9a yhat f hissabato machi sowar 3chwa2iyya	Neutral
darija_train_00093	صحافة البؤس،داعمي العلمانية النجسة ،افكار البام العفنة.	Negative
darija_train_00094	دخل الحكومة بشعارات التغيير لكنهم أفسد كل شيء حان وقت الرحيل و المغادرة	Negative
darija_train_00095	3andi 4ir sawlt 9aloli momkin nsawt bnfs l2imayl fga3 lfi2at sa3a mara kayt9bl mara la glt ila 3andk chi 7al	Neutral
darija_train_00096	جوهر عموم الناس في المعاملات'	Positive
darija_train_00097	ehab makhabch souhyla hit hya ghir katbaha bih	Neutral
darija_train_00098	men bab terche hiya ta3ni chi kiv li gelt ane 😉😅	Neutral
darija_train_00099	pliz akhti khasna kamlin nkhdmo 3la had hachtag f maslhat hanan	Neutral
darija_train_00100	شاء من شاء وآبى من آبى ..'	Negative
darija_train_00101	الأسعار دايرا الگرون فكولشي.. وزير التجهيز: مواد البني تزادت بزاف بسبب تكاليف النقل,	Neutral
darija_train_00102	أزمة “أساتذة الكونطرا”.. بنموسى: حققنا ليهم عدد من المطالب وآخرها الانخراط فال”CMR” وعبرنا ليهم بزاف ديال المرات على استعدادنا لفتح نقاش صريح,	Neutral
darija_train_00103	khes ykoun 3ndk dakchi dyal n7as bech tvalidi dif b 11 ou nta kan 3ndek 225 f controle	Neutral
darija_train_00104	good luck for ur concert tonight hbib dyalna🙏akid 7atewlaa3ha🔥bas kanet 7atewla3 aktar law kunt ana mawgouda😔💛	Positive
darija_train_00105	اختي ليلى الله ينجحك و يسهل عليك كل ماصعاب قولي لي الموضوع العام لي عطاوكوم فمباراة المالية الله يرحم الوالدين هاهي نمرتي فالواتساب '	Positive
darija_train_00106	chi wehdin ybano ghi f chofo m3ana had lmo9abala min jito jito beda 3awno m3a f teswiit wela tedkhlo ghi 3la hsab lmeslaha	Negative
darija_train_00107	انرتي نجمتي'	Positive
darija_train_00108	مسؤولين كبار فالشرطة الإسبانية والحرس المدني : دعم الحكومة لمبادرة الحكم الذاتي ساهم بالزربة فحل الملفات الأمنية العالقة,	Neutral
darija_train_00109	ach daret 3awod mbc hhhhhhhh daba nedkhol d cava azin kander tlila hna wlhih d belya khayba	Neutral
darija_train_00110	لا اله الا الله. الله ارحم التلميذ شادي . واصبر ميمتو . لي مات ماعمرو إتعوض وخا عطاوك مال دنيا كلها . إنا لله وإنا إليه راجعون .'	Negative
darija_train_00111	حتى اجد الشغل و الكرامة و الحرية و...... حينها ا فكر في الصحراء.هدا الامر لا يهمني اطلاقا.و شكر'	Negative
darija_train_00112	اتمنى صادقا ان لا ارى بعد اليوم صور هذا الشخص على هذا المنبر .كفى معاناة'	Negative
darija_train_00113	أرفض رفضا مطلقا مشاركة هذا اللاعب ضمن المنتخب المغربي'	Negative
darija_train_00114	قدوتي رسولى سيدنا محمد عليه السلام اللهم صل وسلم وبارك عليه'	Positive
darija_train_00115	j pense dakchi d charikat mohal tjawb 3lih nsswlo 3la hafalatha o aham haja tour o fo9ach ghada l uae	Neutral
darija_train_00116	تنزيل الحماية والقطع مع التخلويض فبناء السبيطارات.. ايت الطالب: رسلنا وصيات مجلس العدوي لجميع المسؤولين وخصصنا كثر من 6 مليار درهم للصيانة وتجديد التجهيزات,	Neutral
darija_train_00117	المشكلة تاواحد محسن من واحد كلهم شفارة بنكيران فايتهم بحاجة وحدة تايتهلا فيريوس لكبيييرة على ضهر المسكين هادشي باش هو زين	Positive
darija_train_00118	كنا متعاطفون معكم أما الأن سوف أكون أكبر معارض لكم بعتو الزعيم ابن كيران'	Negative
darija_train_00119	نزار بركة كعا على البرلمانيين لي كينتقدو الحكومة.. وبرلماني لـ”كود”: مايمكنش نسكتو والشعب واكل الدق,	Neutral
darija_train_00120	الصيادة لا تهمهم سوى مصلحتهم فقط لا حولة ولا قوة إلا بالله '	Negative
darija_train_00121	tfarji fl vedio walaw ghir mara bach tfahmi ach kayn wana manhmalch chi had ana ba3da manchofoch aslan machi ntab3o n3ayar fih	Neutral
darija_train_00122	حرق حتة قماشة عنف و رعب ؟! لكن الاحتلال و قتل الاطفال و الشباب و اعتقالهم سو كيوت '	Negative
darija_train_00123	سير بلا رجعة. دون المستوى وأي فريق سوف يتعاقد مع هذا الفاشل سيكون في القسم التاني.'	Negative
darija_train_00124	الصحراء المغربية بكل متحمل الكلمة دائماا المغرب #حتى يرث الله الأرض ومن عليها'	Positive
darija_train_00125	dkhlo hna chufo chnu tari	Neutral
darija_train_00126	lli bgha yechri taykhaless hadik jou9a dyal les labels	Neutral
darija_train_00127	امتحان من عند الله سبحانه وتعالى لاختبار قدرتك على الصبر ان الله سبحانه وتعالى يجزي المؤمنين بما صبروا الله يقويك الله يقويك يارب'	Positive
darija_train_00128	chofi homa fach ghadi i7a9o hadak achi li bghaw maghadich tb9ay tchofihim fi ta9 ta3 ihab	Neutral
darija_train_00129	hadi li khassha wissam machi dounia batma	Neutral
darija_train_00130	استمعت لخطاب بنكيران وصل المضمون قام بإصلاحات جوهرية غير ظاهرة للمواطن  في الحقيقة الناس خدامين مع أحزاب أخرى وكيقولو سنصوت للعدالة	Negative
darija_train_00131	ra hiya a hbiba li dart lih wahad l9alba khayba	Negative
darija_train_00132	نبيلة منيب املنا	Positive
darija_train_00133	sa7afa d l9lawi qui partage la video des enfants avant dakchi li w93 a bouzni9a	Negative
darija_train_00134	a ghir mwensahoum wellah 😂😭😂😭 w brasserie la cigale in casablanca grand casablanca	Neutral
darija_train_00135	chi nas kihdro m3ak ghir ala wed ewa kayn chi titiz kayn chi kayn chi wa siro 3tiwni bti9ar afak	Negative
darija_train_00136	مبعوث الأمم المتحدة للصحرا: غادي ندير جولة إقليمية بالمنطقة,	Neutral
darija_train_00137	قيادة العدالة والتنمية هاجمات الحكومة بسباب برنامج “فرصة”: 2.3 مليار سنتيم من المال العام مشات للإشهار والمؤثرين وهادشي سبابو ضعف تواصل الوزرا,	Neutral
darija_train_00138	wayeeh serbia 9rit kano ki9tlo les muslims hhhhhhhhh mais daba mab9awch o lah o3lem	Neutral
darija_train_00139	la façon bach kayflowi fih dik lfr7a dial lah wa akhiran l9it la rime 😭😭	Positive
darija_train_00140	raki f chahal mabantich wla rani ghalta	Neutral
darija_train_00141	بوعياش: الابتزاز الجنسي من جرائم الاتجار فالبشر ونسبة الاستغلال الجنسي وصلات لـ50 فالمية من مجموع هاد الجرائم عالميا ف2020,	Neutral
darija_train_00142	أين الحكومة أين المؤسسات الاجتماعية أين الجمعيات التي أصبحت تسترزق على أبناء الشعب بدون تقديم أي شيء'	Negative
darija_train_00143	عموته أحسن مدرب مغربي'	Positive
darija_train_00144	dok rimat li kaylo7 ljassous fkroni f dak dessert w lkhdra li kayb9aw f l3chia dial sou9	Neutral
darija_train_00145	شكرا أخي الخبر تم نشره صباح اليوم'	Positive
darija_train_00146	والاقتطاعات من اجور الموظفين البسطاء و منحة البرلمانيين لانتهاء العهدة	Negative
darija_train_00147	sbah lkhir bety kent kanftar sbah ou tfakartek mazal kantssna f follow dyalek ghadi nktb lik kl nhar	Positive
darija_train_00148	بعد خسارة رئاسة الحكومة و خسارة الامانة العامة للحزب، نعلن رسميا نهاية مرحلة بن كيران السيئة'	Positive
darija_train_00149	lllah akbar kabira wallah ajmale khabar sam3to fa hayati ana3lato llah 3la dalime	Negative
darija_train_00150	كل سنة شهداء بلا حساب حسبنا الله ونعم الوكيل'	Negative
darija_train_00151	ya3tih l3az hit rajal jazayri 9ohh hada howa hna natmanaw yji 3andna n3amlo lih sti9bal wa3ar	Positive
darija_train_00152	الزاكي بحالو بحال بن شيخ الجزائري نفس العقلية'	Negative
darija_train_00153	جديد قضية تبديد فلوس عمومية اللي كيتحقق فيها مع 8 أشخاص بينهم مسؤولين وأطر أمنية.. كَاع المتهمين هبطو للحبس,	Neutral
darija_train_00154	تقرير : الجيش المغربي كيفاوض شركات عالمية باش يشري مدرعات عسكرية متطورة,	Neutral
darija_train_00155	ضربة خايبة لمرشحة اليمين المتطرف تزامنا مع الانتخابات الرئاسية ففرنسا.. المكتب الأوروبي لمكافحة الاحتيال: مارين لوبان فايت هرفات على 600 ألف أورو,	Neutral
darija_train_00156	ضربات الدبلوماسية المغربية دارت زلزال فعدد من مناصب المسؤولية فالدزاير.. جراو على 16 مسؤول فالخارجية ولونصاو حركة تعيينات جديدة,	Neutral
darija_train_00157	nas dial jihawi ra ha kadbin elina daro lina labe9 zeema jam3in lwra9 bash il9aw bash ichwiw ryossa nhar l3id	Negative
darija_train_00158	trans almou nta w zhrak t9dar tti7 f wa7d jdid 7ssan mn ctm c+ o t9dar tti7 f wa7d kfass mn trans kam 7ni9za 😅	Neutral
darija_train_00159	nta machi m3ana 7na lghlade ga3 😤	Negative
darija_train_00160	اكثر من مجرد نادي'	Positive
darija_train_00161	كنشوف بزاف ديال التعاليق ان مزال الناس فيهم الخير...را اكتريا ديال المغاربة فيهم الخير وباقي الخير'	Positive
darija_train_00162	z3ma chkoun li baghi yt3lm l arabe	Neutral
darija_train_00163	💞اﻹنسانية محبة وسﻻم وعيش مشترك لجميع'	Positive
darija_train_00164	hdana hhhhhhhh wa mn chhal hadi chi 5 ans	Neutral
darija_train_00165	mabrouk 3 l clip samo helo ktir	Positive
darija_train_00166	شخصيا لا ارى اي منظر خلاب كل ما يظهر قلة التنظيم و عشوائية المكان. اناس همهم هو الربح و الجودة و النظافة في خبر كان. بعض الثلوج فوق التراب في منطقة منكوبة '	Negative
darija_train_00167	ana makanchouf hta 3enza hit bloc howa ssilahi oila derto bhali ghathenaaw	Negative
darija_train_00168	رحم الله الفنان العبقري الراحل عبـد الحــليم حافظ الذي قل نظيره في زمن الرداءة والتسيب المقصود والممنهج في وطننا لاكلمات لالحن يشفيان غليل ذوقنا اليتيم، فاقد الشيئ لايعطيه'	Negative
darija_train_00169	كلام عظيم'	Positive
darija_train_00170	الصوت الجميل'	Positive
darija_train_00171	الحمد لله الذي اغاثنا على قدر بنيتنا التحتية. '	Positive
darija_train_00172	ah 3lach mafkhbarkch rah ta3i rah a=9ad a3dara man andar goliha tjarab tji bach ntlagaw liha had bab lmatar blhrawat hawajhi ok	Negative
darija_train_00173	l2oghnia dyal chawki w souka m3ahom fiha two tone wa9ila p hadchi li ban lia w lah a3lam ^^	Neutral
darija_train_00174	قيادة جديدة لـ”البام” فالحي الحسني فكازا,	Neutral
darija_train_00175	أحداث “دورة 7 فبراير” فجماعة فاس.. القضاء كيساين جواب دفاع العمدة البقالي قبل الحسم فهاد الضوصي,	Neutral
darija_train_00176	سياسية من الدرجة الاولى	Positive
darija_train_00177	اوا سيرو تخدموا راكوم كتحيدو الدم لعباد الله فالعام والخاص ماكاتحشموش '	Negative
darija_train_00178	chno logiciel li katkhedmi bih bghit ta ana ndir tasamim	Neutral
darija_train_00179	الشيخ ياسين عاش رجلا نزيها فاضلا زاهدا مستقيما ومات على ذلك فهو أهل للاقتداء،'	Positive
darija_train_00180	ماكان ترامب ليأخذ هذا القرار لولا الضوء الاخضر من بعض حكام العرب وخاصة محمود عباس والمحيطين به وبذلك يكون قد عرى عوراتهم '	Negative
darija_train_00181	ou wahed lhaja omggg daba ana je parle pas souvent a aym ou hua kan baghi iakhed dftari while knt kan3red l9or2an ou ou 3iyet	Neutral
darija_train_00182	العدالة و التنمية إنشاء لله	Positive
darija_train_00183	ychedha lik ywsaa lik said	Neutral
darija_train_00184	hhhhhhhh haja limatchbeh molaha hraaam hhhhhh iwa khassna ghir nberdo bhal ibtissam	Neutral
darija_train_00185	من دابا البرنامج ديال الحكومة المقبلة مسطر !!!!! ماجدوى الانتخابات اذا ؟؟؟؟!!!!!!	Negative
darija_train_00186	dakchi dyal khfif drif p	Positive
darija_train_00187	where are those 😍😍😚 kanchofo ghir 9a3 d tanjra hnaya w 3ad zaydinha benefkha 😒😒😒	Negative
darija_train_00188	ghir ntssadro rej3o emails lisaybna nssawto bihom i f face bdina hamla kanhelo les emails	Neutral
darija_train_00189	nsite a samira lbare7 kente f paris 😂😂 3nd jada 😷😂😷 w rada ranmchi l souide 🔫🔫💣 w f ljomo3a r nmchi l ksa nzidek wla brak🙇	Neutral
darija_train_00190	avec la canicule rah lwahed tay doub	Neutral
darija_train_00191	allah ywaf9ak wysahal 3lik ya rab	Positive
darija_train_00192	نهار قبل وصول وزير خارجية الصبليون للمغرب. افتتاح جوج قنصليات فالداخلة لدول امريكا الجنوبية وافريقية,	Neutral
darija_train_00193	ihaaab nta tstaleel la9ab o nta charaftii l maghreeb tkp pas hna mftakhriin biiik wlah ila raak charaf l mdint asefi kan7ma9 3lik	Positive
darija_train_00194	كلنا بنكيران وكلنا معك	Positive
darija_train_00195	daba nti mghribya bezaf 3lik akhti tgouliha wakha bdehk o had lmra bagha tm3ch9i f habib l9alb diriha mais b3id 3la hanane ok	Negative
darija_train_00196	bb sawti m3ana hna plz hahya tari9a	Neutral
darija_train_00197	نبيلة منيب هي لبيدها الحل [[PHOTO]]	Positive
darija_train_00198	قلبي دليلي وقلبي عليكم إنّدل'	Positive
darija_train_00199	فخر بلادي الف مليون مبروك يا ابو مكه تستحقها باكتساح لا منافس لك انت فخر مصر والعرب بنحبك بجد ربنا يوفقك '	Positive
darija_train_00200	الفضائح بالجملة وبالعملة الصعبة في كل المجالات!!! '	Negative
darija_train_00201	“إل باييس” : الشركات ف جزر الكناري خايفة من قوة تنافسية الشركات المغربية,	Neutral
darija_train_00202	الخزي والعار لهاته الحكومة التي تغلط العالم والمغاربة عبر تضليل الرأي العام بإنجازات وهمية والشعب يعيش تحتت عتتبة الفقر	Negative
darija_train_00203	mskin o hwa mnin 9aliha bla terbaya bla akhla9 mslahjya ananya matjrhatch ach ngoulikom lah y3tikom l3z ama dl rakom fih	Negative
darija_train_00204	eih sabab l9araratmana tkoun a7walik bikheeromatkonch haja khayba hiya li 2adit li ha l9arar	Positive
darija_train_00205	tfo kon ghir knt lpharamacie 7ala dak nhar	Neutral
darija_train_00206	عائلة بنصالح ستحودات على “مصرف المغرب”. شراتو من الفرانسيس,	Neutral
darija_train_00207	7ta ntl3 l tanger w njibalk	Neutral
darija_train_00208	charaff liya khtii abi ikhalikk	Positive
darija_train_00209	انا أحب دين الأسلام وأستمع للعلماء المسلمون'	Positive
darija_train_00210	نطلب لك التوفيق والنجاح من عند الله. الشيء الذي لا نفهمه هو لماذا الدولة لا تهتم بشؤون أصحاب الاحتياجات الخاصة في النقل ودخل شهري يحفظ لهم كرامتهم ويعوض لهم مكانتهم وحقهم داخل هذا الوطن.'	Negative
darija_train_00211	ذنوب المتقاعدين اللي زدت عليهم تلات سنوات بلا حق ظلما وعدوانا لن نسامحك'	Negative
darija_train_00212	sadmati f anis aktar min wasim lboldan kolha mtahda ela lmghreb l3arabi	Neutral
darija_train_00213	en plus hna ma3ndna ta haja dad chi hd kolhum mgharba btissam chj3naha o ba9in m3aha o lokhrin lah y3awnhum twfi9	Neutral
darija_train_00214	merci habibti lea wallah mafi menak kelek akhla9 wtiba mabtinsa hada batmanalek kel najah bmot fik ana	Positive
darija_train_00215	“البسيج” دوزو شخص للوكيل العام فسطات كان كيشري المسروقات ديال عصابة “الكيلو” اللي رونوها شفرة وكانو قتلو تاجر فحد السوالم  ف2015,	Neutral
darija_train_00216	hbiba achno kalimat oghniya bghit nssma3 lihaa	Neutral
darija_train_00217	هنيئا لكم يا شعب المغرب الحبيب بالفنان الرائع سعد لمجرد'	Positive
darija_train_00218	اللاعب غير مُقيد في لائحة الأساسية للفريق'	Negative
